Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly001244	120.478710934102	-0.652209117428054	0.222352604570822	-2.93322004789162	0.00335466038036046	0.0389307108771846	g21229	BTBBA_DANRE	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11-A {ECO:0000250|UniProtKB:P0C7A6}
Apoly001296	181.570342932029	-0.745628296425642	0.203502535348426	-3.66397546423202	0.000248330584047362	0.00777616369665388	g21302	NAMPT_PIG	Nicotinamide phosphoribosyltransferase
Apoly001328	298.816733266701	-0.846823306782368	0.241553466950074	-3.50573857404992	0.000455342218446473	0.0115882235308521	g21344	DOCK4_MOUSE	Dedicator of cytokinesis protein 4
Apoly001342	109.483623844659	-0.902393051642232	0.211011589354923	-4.27650942965223	1.89846519072256e-05	0.00157108538350289	g21367	PLXB2_HUMAN	Plexin-B2
Apoly001343	309.69496911759	-1.08289721306335	0.21118647939205	-5.12768249265164	2.9333059429264e-07	8.4750973324522e-05	g21370	No_ID	No_Description
Apoly001344	96.859323571309	-0.834246349267829	0.277156565202286	-3.01001835788716	0.0026123190001164	0.0334138265588906	g21371	KCNJ8_RAT	ATP-sensitive inward rectifier potassium channel 8
Apoly001359	195.042037493807	-0.713997797810441	0.196206762874168	-3.63900707269884	0.000273691283501003	0.00825832183139939	g21451	GNS_BOVIN	N-acetylglucosamine-6-sulfatase
Apoly001369	83.2049391595204	-0.813405894491343	0.215227618152995	-3.77928214544071	0.000157281130400267	0.00586994342943371	g21467	MOT2_HUMAN	Monocarboxylate transporter 2
Apoly001383	159.236287035374	-0.572942569536702	0.189024132756745	-3.03105514190625	0.00243700737412074	0.0321341502545975	g21486	PTN12_HUMAN	Tyrosine-protein phosphatase non-receptor type 12
Apoly001396	58.4663225658335	-1.60990123857158	0.227492532933813	-7.07672123480187	1.47605030358406e-12	9.66665343817203e-09	g21506	WNK1_HUMAN	Serine/threonine-protein kinase WNK1 {ECO:0000305}
Apoly001397	377.569970598963	-0.712166398259309	0.199791599712095	-3.56454625362408	0.000364486175221607	0.0100294956366651	g21507	WNK1_HUMAN	Serine/threonine-protein kinase WNK1 {ECO:0000305}
Apoly001405	209.655375200375	-1.46244149808414	0.275990379656	-5.29888577966724	1.16511487831983e-07	4.7543887972107e-05	g21516	CAC1C_MOUSE	Voltage-dependent L-type calcium channel subunit alpha-1C
Apoly001415	317.082508938828	-0.612782752248121	0.218046410930832	-2.81033175291524	0.0049490456991476	0.0497614640998736	g21529	PLXA4_DANRE	Plexin-A4
Apoly001439	33.7440358400832	-0.865774925337544	0.247452331746752	-3.49875436301645	0.000467436995307197	0.0117566786374412	g21563	TSN11_BOVIN	Tetraspanin-11
Apoly001441	1826.29579166338	-0.778743342592594	0.238026161030475	-3.2716712281592	0.00106913825201336	0.0194314146506073	g21569	PCLO_RAT	Protein piccolo
Apoly001508	221.778149704768	-1.02758522214978	0.264792426533443	-3.88071983629789	0.000104147758143905	0.00451697793433399	g21663	ABCD2_HUMAN	ATP-binding cassette sub-family D member 2
Apoly001510	18.4576322789261	-1.13356495036528	0.338236251984224	-3.35139992746299	0.00080404093250847	0.0162687870247105	g21666	CPNE8_HUMAN	Copine-8 {ECO:0000305}
Apoly001529	35.160224357145	-0.530506975327511	0.178968558005452	-2.96424679977222	0.0030342482933944	0.0363277734432174	g21716	UBP15_HUMAN	Ubiquitin carboxyl-terminal hydrolase 15
Apoly001552	19.6042319292058	-1.19542783626535	0.307632512393758	-3.88589563230314	0.000101953304057927	0.00446119502188437	g21750	CBPM_MOUSE	Carboxypeptidase M
Apoly001556	12.4311071693614	-0.717429050629117	0.226624849608593	-3.16571219735258	0.00154703777400428	0.0247711519955261	g21755	TM243_BOVIN	Transmembrane protein 243
Apoly001587	310.839079172844	-0.690987158215129	0.20594949112476	-3.35512923310183	0.000793279160234372	0.0161447115220186	g21801	OSBL8_HUMAN	Oxysterol-binding protein-related protein 8
Apoly001588	196.81983354313	-0.543872166609616	0.164475375028857	-3.30670877944005	0.000943989752856063	0.0179452361730875	g21802	ZDH17_HUMAN	Palmitoyltransferase ZDHHC17 {ECO:0000305}
Apoly001615	92.707712972835	-0.629354324274673	0.221164412115227	-2.8456401201961	0.00443222546633885	0.0463931453048265	g21855	S38A4_PONAB	Sodium-coupled neutral amino acid transporter 4
Apoly001623	74.6901354846092	-0.717851962930949	0.212695840840695	-3.37501645586293	0.000738112771239104	0.0155494957558738	g21866	ST38L_MOUSE	Serine/threonine-protein kinase 38-like
Apoly001631	50.3018740979932	-0.838794858776418	0.186327037014062	-4.50173454276051	6.74011315216725e-06	0.000746010662399411	g21879	PK3CG_PIG	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
Apoly001645	37.871853465066	-0.882858003877573	0.272645616843929	-3.2381155218899	0.0012032207782033	0.0210317425528115	g21909	KCC1D_MOUSE	Calcium/calmodulin-dependent protein kinase type 1D
Apoly001664	55.4426965248898	-1.12685670225926	0.239867394881571	-4.69783191173448	2.62937677930513e-06	0.000409994964944507	g21939	ST4A1_HUMAN	Sulfotransferase 4A1
Apoly001674	53.0940380091813	-0.906154504712161	0.311582588157168	-2.90823216429244	0.00363478382801348	0.0407141378956561	g21961	SCUB1_HUMAN	Signal peptide, CUB and EGF-like domain-containing protein 1
Apoly001684	11.995399247788	-0.871708946388778	0.307353791014474	-2.83617437582779	0.00456575100409686	0.0472869319860258	g21987	CHSTB_DANRE	Carbohydrate sulfotransferase 11
Apoly001687	221.061774566702	-0.731853482349455	0.216539907216092	-3.37976261169778	0.000725484618638418	0.01540929329988	g21997	PODXL_CHICK	Podocalyxin
Apoly001699	869.938289411464	-0.669624707168196	0.213914809029501	-3.13033356692873	0.00174607910037615	0.0264005696305877	g22016	MTMR5_MOUSE	Myotubularin-related protein 5
Apoly001701	103.974603296109	-0.552558423892382	0.150818785450058	-3.66372413253093	0.000248574503942182	0.00777616369665388	g22018	PP6R2_HUMAN	Serine/threonine-protein phosphatase 6 regulatory subunit 2
Apoly001714	163.602200547208	-0.787640157333901	0.198641066017867	-3.96514262193426	7.33520755437907e-05	0.00361190032132545	g22034	MGST1_MOUSE	Microsomal glutathione S-transferase 1
Apoly001725	219.667803613287	-0.591008162443615	0.202509711533614	-2.91841886479363	0.00351811416834857	0.0400002251536715	g22066	BRAF_HUMAN	Serine/threonine-protein kinase B-raf
Apoly001729	116.621602694664	-0.661290790021527	0.211648079781999	-3.12448282404767	0.00178117920393846	0.0266556102846384	g22083	LARG1_DANRE	LARGE xylosyl- and glucuronyltransferase 1 {ECO:0000250|UniProtKB:O95461}
Apoly001784	776.873790444279	-0.619613307462404	0.194669431736702	-3.18289986226731	0.00145808031860777	0.0239441825347868	g24168	CSCL2_HUMAN	CSC1-like protein 2
Apoly001846	491.067875531665	-1.28610789531791	0.264908171761657	-4.85491967561893	1.20435551283845e-06	0.000231453286712265	g24263	CAC1A_HUMAN	Voltage-dependent P/Q-type calcium channel subunit alpha-1A {ECO:0000305}
Apoly001850	30.539599089792	-1.42736598175367	0.300140892513393	-4.7556531527605	1.97805833274405e-06	0.000329346712401884	g24270	NACC1_HUMAN	Nucleus accumbens-associated protein 1
Apoly001856	19.1702333467981	-1.03256483296805	0.275649338245331	-3.74593619393728	0.000179722270768591	0.0063166430300367	g24285	PPR29_MOUSE	Protein phosphatase 1 regulatory subunit 29
Apoly001879	20.7308338798663	-0.981431056795567	0.217076366022527	-4.52113269988001	6.15096126748412e-06	0.000715076544510417	g24320	MGAT3_MOUSE	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase {ECO:0000305}
Apoly001942	98.1259773168042	-0.614954663104198	0.210509843867417	-2.9212632141398	0.00348615161672096	0.0398443402057688	g24399	GLIS2_XENLA	Zinc finger protein GLIS2
Apoly001946	38.5367447999888	-0.745671378108583	0.24811170160672	-3.00538577293924	0.00265244202196672	0.0336780742403889	g24405	VASN_XENTR	Vasorin
Apoly001964	96.7827136652867	-0.661990826433983	0.225609081486302	-2.93423838292687	0.00334367297471454	0.0388987405554727	g24429	DTX4_MOUSE	E3 ubiquitin-protein ligase DTX4
Apoly001965	128.470567977635	-0.550366820408884	0.170932911647374	-3.21978263345952	0.00128287830091889	0.0219923761811212	g24430	KS6B2_MOUSE	Ribosomal protein S6 kinase beta-2
Apoly001970	114.6592981873	-1.23336047109518	0.258102073819244	-4.77857637036629	1.76540708053521e-06	0.000299008214752374	g24450	SPD2A_DANRE	SH3 and PX domain-containing protein 2A
Apoly001972	209.638510363017	-0.632869115901773	0.151833031237293	-4.16819127395731	3.07026247914161e-05	0.00207806235334554	g24455	STK10_BOVIN	Serine/threonine-protein kinase 10
Apoly002002	121.415688169828	-0.588475105449472	0.190899713208156	-3.08264007085124	0.00205173146930866	0.0290715314806654	g24500	ITAL_MOUSE	Integrin alpha-L
Apoly002116	417.718350902377	-0.533810313374097	0.16322364957903	-3.27042260573666	0.00107386922776699	0.0194993611071516	g24646	MYH11_CHICK	Myosin-11
Apoly002187	235.520948110334	0.873823167102769	0.230674273678121	3.78812579820708	0.000151787993659275	0.00570206254574336	g24736	NPB_HUMAN	Neuropeptide B
Apoly002209	212.525079286846	-0.851863693797961	0.169690365902558	-5.02010641126869	5.16428631700601e-07	0.000125262633666935	g24759	PKD1_HUMAN	Polycystin-1 {ECO:0000305}
Apoly002278	47.69188295441	-0.887764084341815	0.210188753390154	-4.22365169412246	2.40375447885998e-05	0.00181640631716008	g24835	ADCY9_CHICK	Adenylate cyclase type 9
Apoly002288	218.473308199816	-1.20471125167446	0.225283820223351	-5.34752673529809	8.91642441261949e-08	4.07397652173802e-05	g24848	ADDG_HUMAN	Gamma-adducin
Apoly002324	1396.61781508857	-0.590410815019827	0.194021945514049	-3.04301048757949	0.00234224169998896	0.031326087596789	g24892	ABCA1_HUMAN	ATP-binding cassette sub-family A member 1
Apoly002335	276.574296965121	-0.978787680624443	0.188288024001389	-5.19835335155051	2.01061654080164e-07	6.37138438340802e-05	g24910	HELZ_DANRE	Probable helicase with zinc finger domain
Apoly002370	8.64672040904176	-0.950921919009021	0.326412820878741	-2.91324929103284	0.00357688927067922	0.0402722885392748	g24949	SPHK1_MOUSE	Sphingosine kinase 1
Apoly002373	1586.20743575856	-0.561685766008042	0.174741507484138	-3.2143809109523	0.00130726128741452	0.0222074063871762	g24952	MYH10_HUMAN	Myosin-10
Apoly002378	49.2980530805355	-0.906174910879682	0.251591141006846	-3.60177591012644	0.000316050748465584	0.0091181337079344	g24957	MP2K7_MOUSE	Dual specificity mitogen-activated protein kinase kinase 7
Apoly002406	45.39094623847	-0.708423692771901	0.238891777167088	-2.96545867410249	0.00302231948054379	0.0362070188013682	g24994	CD276_XENLA	CD276 antigen homolog
Apoly002410	55.386462452846	-1.34429829745114	0.295708009941431	-4.54603274939151	5.46665340445665e-06	0.00066710148718857	g25002	TNR6C_MOUSE	Trinucleotide repeat-containing gene 6C protein
Apoly002411	187.397671106998	-0.910156917580319	0.259510659232841	-3.50720436790883	0.000452841218005899	0.0115395219327651	g25003	TNR6C_HUMAN	Trinucleotide repeat-containing gene 6C protein
Apoly002438	666.219310232055	-0.85542783216828	0.255922868933895	-3.34252204866161	0.000830207594490348	0.0166100698665498	g25038	NFIX_HUMAN	Nuclear factor 1 X-type
Apoly002543	85.4600071067266	-0.6585726299718	0.210384490897779	-3.13032879544236	0.0017461074647847	0.0264005696305877	g25163	NXP20_MOUSE	Protein Noxp20
Apoly002572	89.524802647427	-0.793291348483194	0.253177581945945	-3.13333962030085	0.00172829339502254	0.0263427310566391	g25202	RBM47_RAT	RNA-binding protein 47
Apoly002575	29.7386093508192	-1.09330367975025	0.278248042208964	-3.92924123048879	8.52143219299628e-05	0.00404397532115454	g25206	No_ID	No_Description
Apoly002587	36.7813289369955	-0.811579273141152	0.182725479837658	-4.44152218870733	8.93247339379631e-06	0.00086879358795998	g25222	RHG07_HUMAN	Rho GTPase-activating protein 7
Apoly002590	449.09234504499	-0.730013673774015	0.234733372638703	-3.10996968845004	0.0018710654379752	0.0274129922892608	g25225	CGT_HUMAN	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
Apoly002596	43.9103142253007	0.549780518530421	0.140602974662148	3.91016278177241	9.22339428049312e-05	0.00422405658342304	g25234	ADA1D_HUMAN	Alpha-1D adrenergic receptor
Apoly002623	6.09143562324161	-1.00087357774884	0.352665322004285	-2.83802663687097	0.0045393394288388	0.0471376330646913	g25281	PROB1_HUMAN	Proline-rich basic protein 1
Apoly002661	146.108989259764	-0.672404458526262	0.231041828239589	-2.91031482762066	0.00361064850001849	0.0405826150342468	g25324	WBP1_HUMAN	WW domain-binding protein 1
Apoly002716	38.4072049182071	-0.86915016714534	0.215627037389508	-4.03080326877242	5.55865560661623e-05	0.00304609197416346	g25406	RN150_MOUSE	RING finger protein 150
Apoly002745	13.8041206671557	-1.25921792182801	0.289730064714481	-4.34617623500317	1.38531279960632e-05	0.00123154934723373	g25452	RHG19_CHICK	Rho GTPase-activating protein 19
Apoly002746	51.9054885340144	-0.922918313014116	0.266424792645725	-3.46408569506275	0.000532036992064638	0.0127482194290512	g25458	SLIT1_RAT	Slit homolog 1 protein
Apoly002747	13.1120603984759	-1.63452369701251	0.37476923350823	-4.36141377378199	1.2922472219659e-05	0.00117540653564649	g25462	LCOR_MOUSE	Ligand-dependent corepressor
Apoly002758	76.1725396792376	-0.886409116857304	0.22629981379381	-3.91696794618198	8.96696661908613e-05	0.00416486981477979	g25485	CRERF_MOUSE	CREB3 regulatory factor
Apoly002759	12.9001382794813	-1.26305882738965	0.273433067169006	-4.61926145387881	3.85108343622181e-06	0.000521368054930485	g25486	No_ID	No_Description
Apoly002800	64.070848339233	-1.08681554071572	0.280596465835448	-3.87323317661836	0.000107400980520848	0.00460722066439541	g25540	KCNH1_RAT	Potassium voltage-gated channel subfamily H member 1
Apoly002814	51.040497432913	-0.52361393252838	0.183320931339331	-2.85626921433844	0.00428651505118144	0.0454117722161548	g25571	EDNRA_SHEEP	Endothelin-1 receptor {ECO:0000305}
Apoly002819	81.9749126656182	-0.706376279016321	0.244160497525545	-2.89308174817434	0.00381481993751647	0.0421066108496551	g25577	DCLK2_AILME	Serine/threonine-protein kinase DCLK2
Apoly002822	116.369288728572	-0.757577558166391	0.194489863859757	-3.89520329302439	9.81164023756642e-05	0.00439037008068179	g25583	LRBA_MOUSE	Lipopolysaccharide-responsive and beige-like anchor protein
Apoly002829	34.3299123786254	-0.603477801953079	0.179011632257284	-3.37116529436328	0.000748509322115761	0.0156779985624823	g25598	No_ID	No_Description
Apoly002837	73.1945010040131	0.735696041590203	0.170282334972357	4.3204483994751	1.55712465870416e-05	0.00134770168147844	g25608	FGFP1_HUMAN	Fibroblast growth factor-binding protein 1
Apoly002873	249.356946618437	-0.518822902699418	0.150659468890175	-3.44367935531235	0.000573855830685732	0.0132954546055219	g25662	PCD23_HUMAN	Protocadherin-23
Apoly002909	3.74546939998918	-1.60905167051104	0.513800057185746	-3.13166892063881	0.0017381576335481	0.0263907133124571	g25705	CAC1G_RAT	Voltage-dependent T-type calcium channel subunit alpha-1G
Apoly002915	8.37740724692416	-1.17954264749637	0.347408990534051	-3.39525654095231	0.000685643224585638	0.0148357185390243	g25719	SDK1_HUMAN	Protein sidekick-1 {ECO:0000303|PubMed:15213259}
Apoly002929	37.7757167340212	-0.959336702920189	0.241459531781714	-3.97307447687531	7.09508525550047e-05	0.00356514424590327	g25743	THS7A_HUMAN	Thrombospondin type-1 domain-containing protein 7A
Apoly002950	24.2347091187715	-0.778686147123547	0.178608775772985	-4.35973061095986	1.30222655214843e-05	0.00117902511843595	g25782	SMCR8_MOUSE	Guanine nucleotide exchange protein SMCR8 {ECO:0000305}
Apoly002972	7.9242070290074	-1.1362600415526	0.36026657453522	-3.15394244669657	0.00161080849506529	0.025260510790105	g25840	TEN3_HUMAN	Teneurin-3 {ECO:0000305}
Apoly002989	321.575378856331	0.550487964819948	0.141579377462649	3.88819314426762	0.000100993247638406	0.00443464438602457	g25865	RM21_BOVIN	39S ribosomal protein L21, mitochondrial
Apoly002995	96.2582803441074	-0.563858013139305	0.158881530160531	-3.54892108962944	0.000386812979088867	0.0104679264465	g25872	MRP7_MOUSE	Multidrug resistance-associated protein 7
Apoly003003	290.470571889568	-0.596097650496426	0.175526188326759	-3.39606104467291	0.000683631112007732	0.0148248349421809	g25881	AKT3_HUMAN	RAC-gamma serine/threonine-protein kinase
Apoly003041	195.625720080294	-0.562531715638951	0.162756020869143	-3.4562882075572	0.0005476694036182	0.0130109561945426	g25987	TMX2B_DANRE	Thioredoxin-related transmembrane protein 2-B
Apoly003058	131.491805496892	-0.581616592779095	0.190997965671326	-3.04514548484749	0.00232567780260865	0.0312501645457588	g26022	AT2A2_CHICK	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
Apoly003094	20.00533575405	-0.647704124271416	0.218108018695886	-2.96964837947809	0.00298140790334413	0.0359232176607442	g26066	TM246_RAT	Transmembrane protein 246
Apoly003119	120.957009415801	-0.520791737978499	0.134118915597338	-3.8830595644097	0.000103150286897533	0.00448361435105271	g26131	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1
Apoly003173	14.0246247554221	-0.989325910422957	0.310466420675048	-3.18657943191365	0.00143965949807653	0.0237144663976799	g38135	NOL4L_HUMAN	Nucleolar protein 4-like
Apoly003178	374.390607513858	-0.869914445499574	0.259928272146771	-3.34674807905609	0.000817654806860929	0.0165093985379365	g38147	L1CAM_TAKRU	Neural cell adhesion molecule L1
Apoly003206	90.2526640602238	-0.844876404171221	0.269389555818319	-3.13626265726879	0.00171115877272671	0.0262444468444666	g38195	MAGI3_HUMAN	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3
Apoly003207	133.068453703132	-0.860211421432559	0.194117508776728	-4.43139532777523	9.36252588277141e-06	0.000906135694673941	g38196	MAGI1_HUMAN	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1
Apoly003215	45.7256928483774	-1.22831786588809	0.316320822340684	-3.88313945569214	0.000103116387414362	0.00448361435105271	g38213	ELK1_RAT	ETS domain-containing protein Elk-1 {ECO:0000305}
Apoly003217	113.531371019145	-0.559460109355781	0.198967585059353	-2.81181534765521	0.00492627748770916	0.0496341404107804	g38215	LRRN1_BOVIN	Leucine-rich repeat neuronal protein 1
