Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly000876	1670.23804762757	0.526922175458571	0.0886061868797458	5.94678762300986	2.73455830018731e-09	1.11928889424542e-06	g20458	GLT16_MOUSE	Polypeptide N-acetylgalactosaminyltransferase 16
Apoly000923	133.055816094876	0.535092641019478	0.165708936880475	3.22911154396842	0.00124175451353011	0.0229549292283208	g20544	S4A11_MOUSE	Sodium bicarbonate transporter-like protein 11
Apoly000962	8.0883281353415	-0.885062961508193	0.298522050577062	-2.96481603217354	0.00302863984398743	0.0416256700598559	g20635	TF3B_MOUSE	Transcription factor IIIB 90 kDa subunit
Apoly000965	236.745505450865	-0.538086706333759	0.180482854167862	-2.98137298866793	0.00286959052651181	0.0402706036245553	g20638	TF3B_HUMAN	Transcription factor IIIB 90 kDa subunit
Apoly000978	21.0738489902263	-0.731521610294975	0.235211452976792	-3.11005948493143	0.00187049670311167	0.0306905694397062	g20683	SGPP1_HUMAN	Sphingosine-1-phosphate phosphatase 1
Apoly000990	30.9774463809111	-0.535260980890796	0.145736980245164	-3.6727876479282	0.00023991884794099	0.00719646657327731	g20706	MIPO1_HUMAN	Mirror-image polydactyly gene 1 protein
Apoly001008	20.2124453574	-0.633738486255556	0.213631316065636	-2.96650555698888	0.00301204917888018	0.0415573948156312	g20732	MABP1_HUMAN	Mitogen-activated protein kinase-binding protein 1
Apoly001089	1087.51194667659	-0.513403735668412	0.168077299088606	-3.05456916818825	0.00225384036085926	0.0348945638847926	g20933	MCA3B_DANRE	Protein-methionine sulfoxide oxidase mical3b
Apoly001113	411.371599990985	-1.03611969408835	0.208044224386274	-4.98028578848983	6.34904441822337e-07	8.60273625412653e-05	g21003	STAB2_HUMAN	Stabilin-2
Apoly001155	753.388019134913	-0.693254720687264	0.155987391515041	-4.44429972162472	8.817860599037e-06	0.000627697489816232	g21066	TSN8_MOUSE	Tetraspanin-8
Apoly001179	13.4513279060138	-0.883503387745881	0.25385380404432	-3.48036300291813	0.000500734835458958	0.0120268182301493	g21106	RASF3_HUMAN	Ras association domain-containing protein 3
Apoly001189	443.310466898188	-0.508819912722622	0.1628268192197	-3.12491464957058	0.0017785665690653	0.029891785613709	g21123	LAMB1_HUMAN	Laminin subunit beta-1
Apoly001201	31.3536650637801	-0.599390816583828	0.182212398444128	-3.28951718819299	0.0010035942672466	0.0198366363869155	g21145	CCND2_CHICK	G1/S-specific cyclin-D2
Apoly001232	346.637776853689	-0.514278578321784	0.127057661164793	-4.04759991335561	5.1745496166324e-05	0.00235880223475584	g21206	ACSS3_MOUSE	Acyl-CoA synthetase short-chain family member 3, mitochondrial
Apoly001238	90.3826243081749	-0.588405970125673	0.149380471546747	-3.93897518218463	8.18303933392001e-05	0.00328106477129646	g21217	PAWR_RAT	PRKC apoptosis WT1 regulator protein
Apoly001241	94.0522362830485	-0.536694044236531	0.151904943477295	-3.53309136589587	0.000410730499571892	0.010562332624462	g21225	LIPB1_HUMAN	Liprin-beta-1
Apoly001276	109.212100508028	-0.51888594652396	0.160879960830563	-3.22529881189148	0.00125841248737595	0.0231498409545649	g21272	ZN558_HUMAN	Zinc finger protein 558
Apoly001284	81.7538220057922	0.561600156820435	0.140647549018443	3.9929608495829	6.5253345624132e-05	0.00278098152164278	g21282	T229A_HUMAN	Transmembrane protein 229A
Apoly001289	574.073717543246	0.512930916772385	0.153683933772239	3.33757019476449	0.00084514371218542	0.0176644026737308	g21293	GRM8_MOUSE	Metabotropic glutamate receptor 8
Apoly001297	47.2915816998779	-0.571755622780763	0.123750829013083	-4.62021650554209	3.83339809678788e-06	0.000334732321811518	g21303	GSAP_HUMAN	Gamma-secretase-activating protein
Apoly001299	574.87085017103	0.609034165194925	0.125119535043405	4.86761851363694	1.12951097322862e-06	0.000132883246054028	g21305	FGL2_BOVIN	Fibroleukin
Apoly001312	2873.61701203915	0.51218313797353	0.103227904436777	4.96167330692276	6.98884727483104e-07	9.21826460183363e-05	g21318	CNT1A_DANRE	Contactin-1a
Apoly001320	31.9110191510749	-0.6585886766724	0.179237501243243	-3.67439108503655	0.000238417316773151	0.00717333081568468	g21328	TFEC_CHICK	Transcription factor EC
Apoly001323	103.110420086409	0.656099855537932	0.20504417565605	3.19979757258994	0.00137524139810838	0.0246977767354984	g21336	FOXP2_HYLLA	Forkhead box protein P2
Apoly001330	385.674762334362	-0.587917403803607	0.123194507528981	-4.77226960516322	1.82161433799726e-06	0.000197408291205631	g21355	CALD1_RAT	Non-muscle caldesmon
Apoly001344	96.859323571309	-1.09093295698444	0.276614999116023	-3.9438676878359	8.01779061606595e-05	0.0032392033091956	g21371	KCNJ8_RAT	ATP-sensitive inward rectifier potassium channel 8
Apoly001349	553.405705763495	0.887472749871139	0.178158812160458	4.98135758264845	6.31397438069774e-07	8.60273625412653e-05	g21436	GATA3_DANRE	Transcription factor GATA-3
Apoly001361	362.777264025481	0.512609013825754	0.108013901227528	4.74576890567039	2.07715756081887e-06	0.000213664474331981	g21454	RERG_BOVIN	Ras-related and estrogen-regulated growth inhibitor
Apoly001472	25.6553982332853	-0.973053752871746	0.2939628369369	-3.31012505870127	0.00093254296068383	0.0188688687420754	g21613	CKAP4_HUMAN	Cytoskeleton-associated protein 4
Apoly001552	19.6042319292058	-0.949930061184545	0.297061473065361	-3.197755842864	0.00138501491793896	0.0247965405328922	g21750	CBPM_MOUSE	Carboxypeptidase M
Apoly001561	58.5078899577024	-0.610740389522613	0.196191639377942	-3.11297867462175	0.00185209399945959	0.0304502851944623	g21760	ACOT1_MOUSE	Acyl-coenzyme A thioesterase 1
Apoly001611	115.251737389177	0.676868239037109	0.154005885369191	4.39508034004339	1.1073179243247e-05	0.000750188802041633	g21847	ANO4_BOVIN	Anoctamin-4 {ECO:0000250|UniProtKB:Q32M45}
Apoly001613	330.878755931435	0.709588445639885	0.141350885196329	5.02004953597781	5.16581562995811e-07	7.30163882602784e-05	g21850	ANO4_MOUSE	Anoctamin-4 {ECO:0000250|UniProtKB:Q32M45}
Apoly001652	1006.51958643948	-0.637547825353838	0.113050640560143	-5.63948883610846	1.70555708952494e-08	4.92780590263184e-06	g21919	PAHX_HUMAN	Phytanoyl-CoA dioxygenase, peroxisomal
Apoly001854	80.4005068800987	-0.557306585017194	0.155210951474575	-3.59063957615444	0.000329867525956883	0.00901377925239901	g24274	MFNG_DANRE	Beta-1,3-N-acetylglucosaminyltransferase manic fringe
Apoly001937	1007.45062878377	0.531357582534579	0.138291336392495	3.84230564542738	0.000121883921398366	0.00442253641234694	g24393	GP108_RAT	Protein GPR108
Apoly001948	64.7636720959125	1.05837979505094	0.224210943928502	4.72046447201277	2.35306707393237e-06	0.000232315119605775	g24408	PDGFA_XENLA	Platelet-derived growth factor subunit A
Apoly001978	3522.8995974156	0.536760377566458	0.130334429290318	4.11833143774186	3.8162556107961e-05	0.00185130799963731	g24466	EF1A_CHICK	Elongation factor 1-alpha 1
Apoly002002	121.415688169828	-0.621416120674803	0.189231881347236	-3.28388702923965	0.00102385954918185	0.0200356260585416	g24500	ITAL_MOUSE	Integrin alpha-L
Apoly002027	404.081530123932	-1.21802215404339	0.276684856231611	-4.40220028892289	1.071585622069e-05	0.000728492827570574	g24530	S47A1_DANRE	Multidrug and toxin extrusion protein 1
Apoly002047	51.4235040486652	-0.576251311318738	0.19303546284226	-2.98520957151601	0.00283384098559251	0.0398705060087636	g24563	UN93B_MOUSE	Protein unc-93 homolog B1
Apoly002068	338.000207008854	0.698593967983361	0.171152429943478	4.08170639595399	4.47062512341734e-05	0.00209706781685352	g24590	ACHN3_CARAU	Neuronal acetylcholine receptor subunit non-alpha-3
Apoly002175	115.112146870653	-0.583524508693155	0.194366575042193	-3.00218547641992	0.002680488043253	0.0385847074203688	g24721	FCRL5_HUMAN	Fc receptor-like protein 5
Apoly002187	235.520948110334	0.787158274678052	0.230254217931538	3.4186486647211	0.000629329284586741	0.0141307799477436	g24736	NPB_HUMAN	Neuropeptide B
Apoly002195	36.1196007188293	0.638604368465359	0.172918741608205	3.69308938132509	0.000221546110608771	0.00681881530336545	g24745	NANO3_HUMAN	Nanos homolog 3
Apoly002209	212.525079286846	-0.608922595416284	0.168103650006119	-3.6223044258356	0.000291990205262053	0.00832617062813289	g24759	PKD1_HUMAN	Polycystin-1 {ECO:0000305}
Apoly002237	79.7145451485954	-0.633125288058789	0.168621829050715	-3.75470537606592	0.000173545495487277	0.00574014873710189	g24790	GIMA4_HUMAN	GTPase IMAP family member 4
Apoly002275	33.1653402850092	-0.70030354191848	0.171153113812829	-4.09167865145781	4.28261833599282e-05	0.0020403997740537	g24832	MB12A_DANRE	Multivesicular body subunit 12A
Apoly002288	218.473308199816	-0.986508760083898	0.224077470380373	-4.40253434854156	1.06993644009712e-05	0.000728492827570574	g24848	ADDG_HUMAN	Gamma-adducin
Apoly002319	1723.16133281233	0.631377974921404	0.113408418690841	5.56729370014924	2.58726107578439e-08	6.60154783843322e-06	g24887	CPLX1_MACFA	Complexin-1
Apoly002395	93.7903067463025	0.572932389690158	0.10706471982902	5.3512715543002	8.73383441156549e-08	1.89085863883963e-05	g24981	CP045_PONAB	Uncharacterized protein C16orf45 homolog
Apoly002430	83.8891635323399	-0.542167577252599	0.119383563809499	-4.54139213097827	5.58839772345001e-06	0.000448143877847438	g25026	No_ID	No_Description
Apoly002456	370.548596768216	-0.605710427559693	0.179608810760585	-3.3723870504721	0.000745196446593794	0.0160360072138316	g25060	LDLR_PIG	Low-density lipoprotein receptor
Apoly002542	51.1688668698531	-0.552369169557006	0.158448121281556	-3.48612003152418	0.00049008105244607	0.0118636886713934	g25162	KLF3_MOUSE	Krueppel-like factor 3
Apoly002572	89.524802647427	-0.771758651824556	0.251559021141802	-3.06790290533656	0.00215566646516096	0.0340179751333473	g25202	RBM47_RAT	RNA-binding protein 47
Apoly002596	43.9103142253007	0.568656966276019	0.135477794220785	4.1974182525388	2.69975059996681e-05	0.0014612121222465	g25234	ADA1D_HUMAN	Alpha-1D adrenergic receptor
Apoly002623	6.09143562324161	-0.987290661201437	0.333891897350503	-2.95691710112099	0.00310731647275605	0.0423121106710533	g25281	PROB1_HUMAN	Proline-rich basic protein 1
Apoly002668	89.3224265336383	0.550525754305397	0.126258050548911	4.36032199065303	1.29871196278674e-05	0.00083658340763512	g25337	CXXC4_XENTR	CXXC-type zinc finger protein 4
Apoly002710	418.884661949781	0.639292507361162	0.155998266574048	4.09807442993418	4.16601333009007e-05	0.00199147600720875	g25399	GRIN3_HUMAN	G protein-regulated inducer of neurite outgrowth 3
Apoly002745	13.8041206671557	-0.865100521912256	0.268540412558292	-3.22149099895521	0.0012752546804955	0.0233939577102662	g25452	RHG19_CHICK	Rho GTPase-activating protein 19
Apoly002813	413.273502999754	0.841629444941109	0.23587320804931	3.56814346106304	0.000359519650933913	0.00958410119660594	g25566	PO4F2_HUMAN	POU domain, class 4, transcription factor 2 {ECO:0000305}
Apoly002821	463.692969156135	0.5535561552635	0.18211168409392	3.03965205756933	0.0023685160572506	0.0361010356685823	g25582	MB212_DANRE	Protein mab-21-like 2
Apoly002859	69.0231634768127	0.678798011918375	0.151208555656567	4.48915082199514	7.1507656944722e-06	0.000546657951748231	g25644	MR1AA_DANRE	Melatonin receptor type 1A-A
Apoly002906	638.840213470857	0.54562288803705	0.0920253930055066	5.92904708382393	3.04697716925064e-09	1.17675717048503e-06	g25702	SNG3_BOVIN	Synaptogyrin-3 {ECO:0000305}
Apoly002950	24.2347091187715	-0.705651446650201	0.166824743122542	-4.22989679733455	2.33798545745874e-05	0.0012975819288896	g25782	SMCR8_MOUSE	Guanine nucleotide exchange protein SMCR8 {ECO:0000305}
Apoly003026	83.6473498299293	-0.692841164215221	0.223980003197614	-3.0933170565407	0.0019793254656675	0.0319014006759388	g25960	NID1_HUMAN	Nidogen-1
Apoly003259	678.409497299034	-0.751287406968213	0.189013789638918	-3.97477564152029	7.0445632593036e-05	0.00290259284439451	g38305	TNS2_MOUSE	Tensin-2
Apoly003352	9.22725121504509	-1.76310830557765	0.410416143523494	-4.29590388536148	1.73982957720325e-05	0.00103897968703077	g38460	GP182_HUMAN	G-protein coupled receptor 182
Apoly003354	80.2759108677357	0.639284118798557	0.160306232121446	3.98789311144338	6.66626845449632e-05	0.00282267621391141	g38463	IBP6_BOVIN	Insulin-like growth factor-binding protein 6
Apoly003423	25.1209616395419	-0.583344754492743	0.191197342073635	-3.05100870214023	0.00228073964375423	0.0351724425281313	g38595	S38A3_HUMAN	Sodium-coupled neutral amino acid transporter 3
Apoly003487	1303.02560281987	0.566905587807564	0.178469622059647	3.17648225656071	0.00149072908424089	0.0263859047910638	g38686	SDHB_HUMAN	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial
Apoly003516	149.94325337279	-0.506057288978897	0.139033792365119	-3.63981504330925	0.000272833944403994	0.00789450442666461	g38726	VWA1_RAT	von Willebrand factor A domain-containing protein 1
Apoly003566	168.315881400314	0.544611436399333	0.14067921535081	3.87129992899975	0.000108256491177021	0.00405126720410462	g38804	NPBW1_MOUSE	Neuropeptides B/W receptor type 1
Apoly003625	42.1799947990664	0.976185920177896	0.321744330811096	3.03404233329301	0.00241300567411927	0.0364829436686547	g38900	G0S2_MOUSE	G0/G1 switch protein 2
Apoly003635	2056.68592847943	-0.65309610543906	0.133173912589872	-4.90408438663479	9.38641334618264e-07	0.000115259289382781	g38915	No_ID	No_Description
Apoly003649	24.2814708512301	-0.844960097532233	0.228811220197951	-3.69282632556757	0.000221775486275285	0.00681881530336545	g38934	OLF3B_DANRE	Olfactomedin-like protein 3B
Apoly003668	21113.0716506097	0.575140612290238	0.124766613713392	4.60973168360105	4.03188992125799e-06	0.000347432198609455	g38957	TBA1B_RAT	Tubulin alpha-1B chain
Apoly003670	168.204149181351	-0.59222108737488	0.177773148768735	-3.33133035824944	0.000864319625968141	0.0179506212382622	g38959	PGBM_HUMAN	Basement membrane-specific heparan sulfate proteoglycan core protein
Apoly003677	6.57729344184262	-0.913799574667953	0.304861203865634	-2.99742821677862	0.00272267970900308	0.0389319419525353	g38966	C4BPA_HUMAN	C4b-binding protein alpha chain
Apoly003741	280.632735657859	0.609328389417268	0.123003089424695	4.95376491978528	7.27911398733746e-07	9.5341835006146e-05	g39053	No_ID	No_Description
Apoly003752	162.759892916736	-0.579655329640233	0.180579757569662	-3.20996847842494	0.00132749528992227	0.0240602398165156	g39065	CAC1F_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1F {ECO:0000305}
Apoly003799	10.1189120186604	0.910556478911249	0.252490674550814	3.60629746239598	0.00031059707572745	0.00865574574016624	g39117	LMOD3_DANRE	Leiomodin-3 {ECO:0000303|PubMed:25250574}
Apoly003846	125.01895753943	-0.731522945805667	0.215185513392856	-3.39949903816319	0.000675094172875075	0.0148030973375855	g39173	ST1S3_DANRE	Cytosolic sulfotransferase 3
Apoly003855	410.086364536602	0.502242099786342	0.167128563591246	3.00512425281593	0.00265472376823732	0.0383228198931364	g39186	TRH_ONCNE	Pro-thyrotropin-releasing hormone-A
Apoly003868	69.6398997823946	-1.25879693680295	0.247925164669554	-5.07732621043423	3.82783356302719e-07	6.01643568102362e-05	g39202	CAR19_BOVIN	Caspase recruitment domain-containing protein 19
Apoly003885	3283.94585293455	0.69406047400741	0.179121821417625	3.87479575919005	0.000106714164449705	0.00400117020790717	g39225	SC6A1_HUMAN	Sodium- and chloride-dependent GABA transporter 1
Apoly004021	1153.68400647268	0.654194656697695	0.139664279643577	4.68405134345874	2.8125950595785e-06	0.000267212216498988	g39409	VAS1_BOVIN	V-type proton ATPase subunit S1
Apoly004088	1895.17713472684	0.692471206825024	0.116429527021724	5.94755664253295	2.72174596721349e-09	1.11928889424542e-06	g39489	LFG2_HUMAN	Protein lifeguard 2
Apoly004094	187.143204500447	-0.678463481372825	0.119118054192874	-5.69572333908569	1.22849950760339e-08	3.83116346442599e-06	g39497	FMNL3_DANRE	Formin-like protein 3
Apoly004100	31.9967694863429	0.65845682601868	0.204509271193898	3.21969181237944	0.00128328476739475	0.0234864630882599	g39503	WN10B_DANRE	Protein Wnt-10b
Apoly004111	173.579481943298	0.876089148510891	0.234928966068666	3.7291661525247	0.000192114449843752	0.00617753289047496	g39517	SP5_MOUSE	Transcription factor Sp5
Apoly004120	34.1269003454711	0.674886300883586	0.208200749737834	3.24151714983448	0.0011889528007964	0.022396314168022	g39530	C1QL3_MOUSE	Complement C1q-like protein 3
Apoly004122	407.536033848462	0.521179782601784	0.165124233140614	3.15628889042571	0.00159790511348742	0.0277577734435786	g39534	CAC1S_CYPCA	Dihydropyridine-sensitive L-type skeletal muscle calcium channel subunit alpha-1
Apoly004174	210.918721016166	0.533312605099773	0.10466110567377	5.09561409337787	3.47612591951503e-07	5.50769725328321e-05	g39603	AA1R_CHICK	Adenosine receptor A1
Apoly004180	63.3241429937529	-1.19356222674897	0.317812091082213	-3.75555952791052	0.000172954644741337	0.00573025279128675	g39610	MOT5_MOUSE	Monocarboxylate transporter 5
Apoly004194	346.881406297018	0.535138039893273	0.182697928785591	2.92908651701956	0.00339959783035865	0.0450620999631309	g39627	AMGO1_MOUSE	Amphoterin-induced protein 1
Apoly004246	982.961443334865	0.975849770486796	0.2448563255935	3.98539742896763	6.73672738199373e-05	0.00283362895029647	g39712	SMS1B_CARAU	Somatostatin-1B
Apoly004264	2015.62164720913	0.521808257565712	0.0934482922772334	5.58392502259604	2.3515011420168e-08	6.16672288743823e-06	g39741	NECA1_PONAB	N-terminal EF-hand calcium-binding protein 1
Apoly004269	97.1408503733425	-0.555764165769338	0.15859834327872	-3.50422428305345	0.000457939498950386	0.0112746081903236	g39746	CCD30_MACFA	Coiled-coil domain-containing protein 30
Apoly004296	382.854841210551	0.552676364291433	0.132737488239115	4.16367954240504	3.13159560506967e-05	0.00161064028410481	g39796	BACH_HUMAN	Cytosolic acyl coenzyme A thioester hydrolase
Apoly004325	40.6452981637714	0.760598116128839	0.210619637636615	3.61124026545478	0.000304736180271823	0.00855307390542929	g39836	NXPH4_RAT	Neurexophilin-4
Apoly004329	698.718116201138	1.08571143520928	0.193663966944662	5.60616129235603	2.06863199929323e-08	5.79547022283238e-06	g39840	VIAAT_XENTR	Vesicular inhibitory amino acid transporter
Apoly004349	19.9856746327904	-0.911224504913868	0.241069302757981	-3.77992757472187	0.000156873983784704	0.00532314880728513	g39863	CHDH_RAT	Choline dehydrogenase, mitochondrial
Apoly004426	22.1241583625372	-0.571969219064581	0.196710342994643	-2.90767231838011	0.00364129667844768	0.0473151824348291	g15519	VATE1_MACFA	V-type proton ATPase subunit E 1
Apoly004571	36.6485952015482	-1.00916847130879	0.306685197179633	-3.29056791977376	0.000999853611086513	0.0197826021117993	g15734	SP15_TETCF	SITS-binding protein
Apoly004631	68.711763338027	-0.549516908183626	0.173236148643828	-3.17206837305896	0.00151357367409435	0.0266940592234575	g15820	TERB1_DANRE	Telomere repeats-binding bouquet formation protein 1 {ECO:0000250|UniProtKB:Q8C0V1}
Apoly004639	69.0712320844296	0.894846645854213	0.198103956739239	4.51705589622363	6.27053572848194e-06	0.000496762965554374	g15830	PRRT4_RAT	Proline-rich transmembrane protein 4
Apoly004640	35.811539887343	0.635314386016257	0.189490511422568	3.35275038969889	0.000800128310652736	0.0169397854734853	g15831	PRRT4_MOUSE	Proline-rich transmembrane protein 4
Apoly004704	19.8185970764996	0.657060592205059	0.216020340080125	3.04166076195114	0.00235276890499814	0.0359485396266035	g15919	GNRR2_CLAGA	Gonadotropin-releasing hormone II receptor
Apoly004743	323.294253815852	0.768546185413874	0.181259192452844	4.24003977405901	2.23480184642673e-05	0.00125449005362132	g15969	FOXB1_XENLA	Forkhead box protein B1
Apoly004861	570.286678630057	0.500110380595184	0.154078023689186	3.24582551502628	0.00117110593405302	0.0221620463608956	g16117	T178B_HUMAN	Transmembrane protein 178B
Apoly004909	2633.59929190657	-0.617361445265174	0.100941346235877	-6.11604132782754	9.59284570316667e-10	5.0938010683815e-07	g16169	NAT10_HUMAN	RNA cytidine acetyltransferase {ECO:0000255|HAMAP-Rule:MF_03211, ECO:0000303|PubMed:25411247}
Apoly004916	1219.28025369649	0.539123634051386	0.0897206846816679	6.00891127797581	1.86773293900773e-09	8.73698786968685e-07	g16180	LHPL3_DANRE	LHFPL tetraspan subfamily member 3 protein {ECO:0000250|UniProtKB:Q86UP9}
Apoly004931	78.1501333410814	0.537573798192759	0.179465972919912	2.99540792856958	0.00274078030433614	0.0390390137587005	g16197	PDE3A_HUMAN	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
Apoly004966	445.742594825277	0.802044849446515	0.165049880790681	4.85940883812987	1.17736779068264e-06	0.000136874230671846	g16237	LDHBA_DANRE	L-lactate dehydrogenase B-A chain
Apoly004979	8.86753364009923	0.854481546487674	0.286018974933171	2.98749950658807	0.00281269748824255	0.0396496032791917	g16252	TNNI1_RABIT	Troponin I, slow skeletal muscle
Apoly005025	492.71936621935	-0.509368207028278	0.0795657350105051	-6.40185385029154	1.53501570008053e-10	1.03994667101663e-07	g16325	DEN2A_HUMAN	DENN domain-containing protein 2A
Apoly005068	67.0156308975213	-0.522797103008719	0.173563980314952	-3.01212902619566	0.00259422305899945	0.0378738381562226	g16398	SNX33_MOUSE	Sorting nexin-33
Apoly005108	451.321288561761	-0.543743210743905	0.165573863256818	-3.28399180914512	0.00102347896899791	0.0200356260585416	g16455	P3C2A_HUMAN	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha
Apoly005160	10.1423350292378	-1.36080305094204	0.288481112276821	-4.71713049149727	2.39194284318662e-06	0.000234972505200438	g16524	LYVE1_MOUSE	Lymphatic vessel endothelial hyaluronic acid receptor 1
Apoly005353	393.468112637184	-0.690568158453606	0.20524524000823	-3.36460011655284	0.000766546681596555	0.0164056020188753	g16837	TM189_HUMAN	Transmembrane protein 189
Apoly005373	999.754720782254	0.622335611445788	0.170303838019659	3.65426650792186	0.000257918256762294	0.00756316416508774	g16870	CALB2_MOUSE	Calretinin
Apoly005404	742.137895527264	-0.753230248135707	0.174466379806177	-4.31733752355328	1.57922575818175e-05	0.00096657471872264	g16928	FA2H_MACFA	Fatty acid 2-hydroxylase {ECO:0000250|UniProtKB:Q7L5A8}
Apoly005415	93.7460828187688	0.622120804972586	0.204022144059888	3.04928079174568	0.00229389970111594	0.0353199431252546	g16942	IRX5_XENTR	Iroquois-class homeodomain protein irx-5 {ECO:0000250|UniProtKB:Q90XW5}
Apoly005472	23.6148644184658	-0.535438111952753	0.18552754782689	-2.88603023229927	0.00390134679477783	0.0494833831355713	g17059	GAN_HUMAN	Gigaxonin
Apoly005500	17.8429146589516	-1.09782046861931	0.2980238958098	-3.68366592093658	0.000229903516502206	0.00697944592167896	g17104	CHST6_HUMAN	Carbohydrate sulfotransferase 6
Apoly005506	18.6967366386596	0.587040073881324	0.192554244889173	3.0486997272857	0.0022983407903088	0.0353606119868419	g17110	DGAT1_HUMAN	Diacylglycerol O-acyltransferase 1
Apoly005596	653.886774805076	-0.527547855181932	0.170843646201203	-3.08789859565885	0.00201577241737678	0.0322770013726174	g17272	PTPRB_HUMAN	Receptor-type tyrosine-protein phosphatase beta
Apoly005597	82.5650577268418	-0.677889218105002	0.198680711640212	-3.4119528388472	0.000644992712516712	0.0143512704675151	g17274	PTPRB_HUMAN	Receptor-type tyrosine-protein phosphatase beta
Apoly005746	96.6336813539727	-0.747681457985169	0.191534790089782	-3.90363263840836	9.47595798073043e-05	0.00366484540250809	g11787	DDR2_HUMAN	Discoidin domain-containing receptor 2
Apoly005820	334.569861835997	-1.11130683030368	0.291204648820634	-3.81624000442445	0.000135500710245959	0.00473697945587609	g11916	EPD1_ONCMY	Ependymin-1
Apoly005835	6.22176660221019	0.918983907262265	0.317048403561746	2.8985602732527	0.00374880246656953	0.0481705180253052	g11986	FGF5_HUMAN	Fibroblast growth factor 5
Apoly005860	14.8028686593424	-0.662162342371126	0.222614598460165	-2.9744785245502	0.0029348699834274	0.0408707476061425	g12036	ATS3_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 3
Apoly005867	523.240806172229	-0.824661268845255	0.109622394854675	-7.52274450798576	5.36381780227415e-14	2.63457320903201e-10	g12053	KANK1_HUMAN	KN motif and ankyrin repeat domain-containing protein 1
Apoly005893	283.996815227312	0.727244551235961	0.175007022440804	4.1555163963889	3.2455366742796e-05	0.00166054841248884	g12105	CABP7_RAT	Calcium-binding protein 7
