Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly000193	7.0544739712886	-1.50008824902587	0.397168429144176	-3.77695742901387	0.000158755853755962	0.00462085371665687	g19422	IOD2_FUNHE	Type II iodothyronine deiodinase
Apoly000224	128.288457634947	-0.540626307794602	0.186773418834784	-2.89455700477824	0.00379693960714698	0.0346670852825422	g19525	SRTD4_HUMAN	SERTA domain-containing protein 4
Apoly000249	26.3561219085904	0.614773387352628	0.223446920002236	2.75131734797005	0.0059356110502625	0.0458250034482277	g19565	LCK_CHICK	Proto-oncogene tyrosine-protein kinase LCK
Apoly000253	225.048540835155	0.904274333760898	0.235719588510382	3.83622905281404	0.00012493789111307	0.00394639026800399	g19569	PABP4_HUMAN	Polyadenylate-binding protein 4
Apoly000262	273.640619219228	-0.556187176137121	0.161930288351329	-3.43473220359121	0.000593139663839315	0.0108202553161105	g19578	RGPA2_MOUSE	Ral GTPase-activating protein subunit alpha-2
Apoly000265	116.538905883162	0.524217082240455	0.169132636086586	3.0994436932449	0.00193884426918742	0.0225265957165731	g19585	NX22A_DANRE	Homeobox protein Nkx-2.2a
Apoly000268	57.5904416352232	0.894290765752375	0.265146683545196	3.37281520475793	0.000744038702742887	0.0122429886036763	g19592	FOXA2_ORYLA	Hepatocyte nuclear factor 3-beta
Apoly000274	130.025408919679	-0.517863766066639	0.162444489939292	-3.18794294752733	0.00143288805606492	0.0185576477504993	g19601	TIAM2_HUMAN	T-lymphoma invasion and metastasis-inducing protein 2
Apoly000280	135.35589242504	-0.715358584453683	0.199096724186087	-3.59302036423799	0.000326867031691871	0.00737307957475706	g19610	COCA1_MOUSE	Collagen alpha-1(XII) chain
Apoly000315	202.897813513519	-0.513227547322891	0.170874790291722	-3.0035299323364	0.00266867296254108	0.0277268205685059	g19651	KLH28_HUMAN	Kelch-like protein 28
Apoly000321	579.49332929562	0.504854232856587	0.182512183986537	2.76613989175555	0.00567241955318775	0.0445302166741021	g19660	ANR63_HUMAN	Ankyrin repeat domain-containing protein 63 {ECO:0000312|HGNC:HGNC:40027}
Apoly000331	64.4175083480075	-0.57161608112685	0.179201488373286	-3.18979538794982	0.00142373556701226	0.018475649065449	g19672	C170B_XENTR	Centrosomal protein of 170 kDa protein B
Apoly000334	46.2764943289876	-0.923135287695553	0.238262634040104	-3.8744442300599	0.000106868312965928	0.00360763186398899	g19677	ZB182_XENLA	Zinc finger and BTB domain-containing protein 18.2
Apoly000425	432.045652781043	0.702734578432758	0.182688565605407	3.84662595660536	0.000119755579070029	0.00382208818875517	g19810	OTX2_DANRE	Homeobox protein OTX2
Apoly000462	3.18403063436923	-1.44745428764966	0.455480198008099	-3.17786435937204	0.00148364142135108	0.0189896436516512	g19856	LRRC9_XENTR	Leucine-rich repeat-containing protein 9
Apoly000467	170.112519730478	-0.688606974136735	0.1722282344144	-3.99822349963753	6.38196757607127e-05	0.00257219669664866	g19861	PPM1A_HUMAN	Protein phosphatase 1A
Apoly000468	66.6923772625143	0.972406832108657	0.319860895778821	3.04009288081611	0.00236505200042995	0.0256307623851065	g19862	SIX6_HUMAN	Homeobox protein SIX6
Apoly000489	117.227232491145	-0.848983816649202	0.23575199134789	-3.60117346960768	0.000316784113129235	0.0072118858292585	g19887	BAHD1_MOUSE	Bromo adjacent homology domain-containing 1 protein
Apoly000527	91.8049076218118	0.831499755551012	0.261991876002486	3.17376159993267	0.00150477231321557	0.0190983602311022	g19959	TONSL_DANRE	Tonsoku-like protein
Apoly000577	94.4998543342686	-1.04755424493622	0.276197651269825	-3.79277028649615	0.000148975957135126	0.00441467666641603	g20036	LUZP1_HUMAN	Leucine zipper protein 1
Apoly000614	129.84387159333	-0.602105035379349	0.160550658580456	-3.75024955178007	0.000176658670960944	0.00495123096771708	g20092	DDHD1_BOVIN	Phospholipase DDHD1
Apoly000648	21.8741156348118	-0.713199166219547	0.216463560884965	-3.29477702068553	0.000984998050313578	0.0143882949401568	g20136	UGGG1_HUMAN	UDP-glucose:glycoprotein glucosyltransferase 1
Apoly000670	214.645674367266	-0.995048285903598	0.257475379029263	-3.86463470664706	0.000111255576942566	0.00367179562801088	g20171	GNAQ_MOUSE	Guanine nucleotide-binding protein G(q) subunit alpha
Apoly000671	47.7723421505756	-0.711936296597033	0.247178554925371	-2.8802510671364	0.00397358603099607	0.0357458996112544	g20172	AES_HUMAN	Amino-terminal enhancer of split
Apoly000712	14.6770943689321	-1.40138650527883	0.25109601099481	-5.58107832827261	2.39031958750397e-08	1.02092628121066e-05	g20221	FND3B_HUMAN	Fibronectin type III domain-containing protein 3B
Apoly000715	141.189519544433	-0.679752519445805	0.218633883800859	-3.10909044668004	0.00187664260093589	0.0220479738451671	g20224	TNIK_HUMAN	TRAF2 and NCK-interacting protein kinase
Apoly000727	213.177056849873	-0.636511076191003	0.181495055272747	-3.50704362294867	0.000453114860801288	0.00911538635425323	g20240	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1
Apoly000746	100.836590252918	-0.518730996155207	0.177081694937852	-2.92933155139077	0.00339691874788678	0.0324231137101029	g20279	KS6A5_CHICK	Ribosomal protein S6 kinase alpha-5
Apoly000762	5176.54408102574	-0.647797124832271	0.21915104904513	-2.9559389638097	0.003117187714551	0.0306830596331581	g20297	SYNE1_HUMAN	Nesprin-1
Apoly000835	153.488831229043	0.698179736369134	0.197853870940875	3.52876460313365	0.000417504327063743	0.00876797628254719	g20405	NUSAP_DANRE	Nucleolar and spindle-associated protein 1
Apoly000866	46.3922935482903	1.05593757705819	0.31609582756061	3.34056157971817	0.000836091368579058	0.0130889937198986	g20446	TCB_FLV	Viral T-cell receptor beta chain-like T17T-22
Apoly000880	60.2815028649656	0.501300661401385	0.17561376475462	2.85456360497618	0.00430960011455666	0.0377825584340449	g20465	GANC_HUMAN	Neutral alpha-glucosidase C
Apoly000887	23.3420362477329	-0.927049519259354	0.34082065054725	-2.72005090586737	0.00652718670206611	0.0487974266116792	g20472	KCNK3_HUMAN	Potassium channel subfamily K member 3
Apoly000910	179.841297929928	-0.543775576181842	0.185965941630941	-2.92406002632994	0.00345498114659494	0.0327606248007484	g20501	RFIP5_HUMAN	Rab11 family-interacting protein 5
Apoly000920	81.9976242935993	-1.38321105674115	0.29612879902495	-4.67097783564307	2.99769287209281e-06	0.000298962801309683	g20539	ATRN_MOUSE	Attractin
Apoly000933	87.3336252373903	-0.759012959032509	0.218425860567298	-3.47492259873072	0.000511000771563727	0.0098900275906623	g20588	LETM1_DANRE	Mitochondrial proton/calcium exchanger protein {ECO:0000305}
Apoly000957	51.757070505985	-0.883087597182403	0.259049203784765	-3.40895700230034	0.000652117572157229	0.0114088637045174	g20627	BAG5_CHICK	BAG family molecular chaperone regulator 5
Apoly000960	60.6457738688311	-0.570126443207212	0.198579437881774	-2.87102455968599	0.00409143735680369	0.0364886381067281	g20633	ZFY21_HUMAN	Zinc finger FYVE domain-containing protein 21
Apoly000979	137.826684257612	-0.956457013601886	0.26743557134338	-3.57640163123185	0.000348356315260775	0.00773351019878921	g20689	SYT16_HUMAN	Synaptotagmin-16
Apoly001008	20.2124453574	-1.12752487194971	0.230886592983838	-4.88345753375398	1.042416081812e-06	0.000140276361365481	g20732	MABP1_HUMAN	Mitogen-activated protein kinase-binding protein 1
Apoly001009	33.3367355237178	-0.684680371101479	0.204841206902686	-3.34249334620817	0.000830293458750423	0.0130506974009422	g20733	MABP1_HUMAN	Mitogen-activated protein kinase-binding protein 1
Apoly001010	22.5480713285814	-0.883420270651104	0.224571848298545	-3.93379792411331	8.36140867300616e-05	0.00307059058315051	g20734	MABP1_MOUSE	Mitogen-activated protein kinase-binding protein 1
Apoly001011	82.578347670875	-0.781296112284557	0.192912517364125	-4.05000216139344	5.12171598901062e-05	0.00222408323776902	g20736	MABP1_XENLA	Mitogen-activated protein kinase-binding protein 1
Apoly001019	82.5057507907749	-1.01485496159657	0.236250544516496	-4.29567247632613	1.74164563423606e-05	0.00110500425255708	g20748	DACT1_DANRE	Dapper homolog 1
Apoly001030	129.87067500038	-0.758131999580701	0.245882241560428	-3.08331335670854	0.00204709475454956	0.0233155192131218	g20768	MDGA2_HUMAN	MAM domain-containing glycosylphosphatidylinositol anchor protein 2
Apoly001034	3.95072815601572	1.27408129863941	0.411877609854491	3.09334925753678	0.00197911068737412	0.0227389401607247	g20772	DHR13_BOVIN	Dehydrogenase/reductase SDR family member 13
Apoly001039	521.800310357259	-0.66288556667333	0.213663705470451	-3.1024715461794	0.00191911995881867	0.0224034164176532	g20779	HECD1_HUMAN	E3 ubiquitin-protein ligase HECTD1
Apoly001052	43.5090950068079	-1.21410961518538	0.395523173496716	-3.06962953510855	0.00214324441273504	0.0240262488242981	g20820	KPCD1_HUMAN	Serine/threonine-protein kinase D1
Apoly001057	52.4636402665731	0.58049055759195	0.19687989692429	2.94845012954866	0.00319371664007745	0.0311229478312286	g20831	TM187_HUMAN	Transmembrane protein 187
Apoly001065	486.895035070805	-0.711346090978385	0.193234275090654	-3.68126250192759	0.000232081910541056	0.00586081400565569	g20843	RHG05_HUMAN	Rho GTPase-activating protein 5
Apoly001066	63.7437539900344	-1.02802136640198	0.232597206208927	-4.41974941641637	9.88154150554773e-06	0.000752490875812001	g20848	AKAP6_HUMAN	A-kinase anchor protein 6
Apoly001068	435.593787484695	-0.625568861072918	0.18328375372995	-3.41311681118573	0.00064224407278526	0.011347274548572	g20857	AKAP6_RAT	A-kinase anchor protein 6
Apoly001084	157.83909481654	-0.865833685458161	0.289621866864806	-2.98953147022676	0.00279405663629074	0.0285756453744606	g20927	K1549_MOUSE	UPF0606 protein KIAA1549
Apoly001096	86.7081307480208	-0.543341968268391	0.193996173350427	-2.80078704071611	0.00509781481535588	0.0420296968851435	g20949	KCNA5_MUSPF	Potassium voltage-gated channel subfamily A member 5
Apoly001125	26.0985204822222	0.642703589549595	0.166229272425364	3.86636830067439	0.000110468074289415	0.00365686764715605	g21027	No_ID	No_Description
Apoly001152	1810.41060073154	-0.634653893720533	0.148277625037222	-4.2801730440531	1.86748053449386e-05	0.00115016896743577	g21063	PTPRB_HUMAN	Receptor-type tyrosine-protein phosphatase beta
Apoly001153	222.651973325792	-0.687914047486271	0.249188180974033	-2.76062068753557	0.00576916378624968	0.0451030088979524	g21064	PTPRR_HUMAN	Receptor-type tyrosine-protein phosphatase R
Apoly001165	46.7919678444117	-0.943102502445511	0.252470495262316	-3.73549590998991	0.000187345624721259	0.0051696341136216	g21082	DYRK2_MOUSE	Dual specificity tyrosine-phosphorylation-regulated kinase 2
Apoly001171	191.099592629685	-0.511186580613965	0.142407099983274	-3.58961442704755	0.00033116743796391	0.00741898136109114	g21092	RAP1B_DANRE	Ras-related protein Rap-1b
Apoly001176	157.140097356103	-1.38050900084267	0.283239273666656	-4.87400275735556	1.09359462011266e-06	0.000143239023342356	g21101	SHAN3_MOUSE	SH3 and multiple ankyrin repeat domains protein 3
Apoly001179	13.4513279060138	-0.832734504276797	0.262672358097513	-3.1702403340349	0.00152312900339746	0.0192628330820076	g21106	RASF3_HUMAN	Ras association domain-containing protein 3
Apoly001192	368.015740615123	-0.786746209449924	0.23240455579912	-3.38524435007182	0.000711149184665208	0.0119813398159316	g21132	DGKI_HUMAN	Diacylglycerol kinase iota
Apoly001201	31.3536650637801	-0.706638706803283	0.189559873960681	-3.72778632966308	0.000193169040343197	0.00522996768246221	g21145	CCND2_CHICK	G1/S-specific cyclin-D2
Apoly001206	466.994875234185	-0.615009747228567	0.159739380305225	-3.8500822155027	0.000118078182426208	0.00379065694465311	g21153	GOGB1_HUMAN	Golgin subfamily B member 1
Apoly001225	75.2613543891726	-1.14240372772494	0.343294927384656	-3.32776174826753	0.000875467033660451	0.0134167713029071	g21192	ACM2_CHICK	Muscarinic acetylcholine receptor M2
Apoly001241	94.0522362830485	-0.59758987856135	0.15438012169905	-3.87089912862161	0.00010843465825176	0.00364110576504595	g21225	LIPB1_HUMAN	Liprin-beta-1
Apoly001245	36.9107989496534	-0.545981555525633	0.191467817113205	-2.85155784276176	0.00435055700461829	0.0380567201557148	g21234	BTBBA_DANRE	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11-A {ECO:0000250|UniProtKB:P0C7A6}
Apoly001257	49.1039066568843	0.540905918803705	0.194372507879883	2.78283140297789	0.00538868002808604	0.0433366338566543	g21250	ASL1A_DANRE	Achaete-scute homolog 1a
Apoly001296	181.570342932029	-0.884698618166923	0.203780068814651	-4.34143841109213	1.41552958973925e-05	0.000946528163661158	g21302	NAMPT_PIG	Nicotinamide phosphoribosyltransferase
Apoly001328	298.816733266701	-0.814875149978842	0.241409065857118	-3.37549522875475	0.000736829696802893	0.0121651202126777	g21344	DOCK4_MOUSE	Dedicator of cytokinesis protein 4
Apoly001342	109.483623844659	-0.931216149888755	0.210868434125853	-4.41610027479493	1.00497478517504e-05	0.000759284003894156	g21367	PLXB2_HUMAN	Plexin-B2
Apoly001343	309.69496911759	-1.04294436009303	0.211023996132199	-4.94230219884407	7.72054198381042e-07	0.000114049239365356	g21370	No_ID	No_Description
Apoly001344	96.859323571309	-0.843228728945232	0.276979860060661	-3.04436838389823	0.00233169430880335	0.0254787531062622	g21371	KCNJ8_RAT	ATP-sensitive inward rectifier potassium channel 8
Apoly001347	282.59215515727	-0.886880706315077	0.317349226088385	-2.79465217938824	0.00519555810994037	0.042426072396508	g21379	CELF2_DANRE	CUGBP Elav-like family member 2
Apoly001349	553.405705763495	0.611913711075973	0.178553269445449	3.42706528408276	0.00061014236320802	0.0109875957928029	g21436	GATA3_DANRE	Transcription factor GATA-3
Apoly001359	195.042037493807	-0.835079811367215	0.196407899297784	-4.25176285858598	2.12094378978414e-05	0.00125607820581639	g21451	GNS_BOVIN	N-acetylglucosamine-6-sulfatase
Apoly001362	36.9859120711152	-0.944753873179605	0.336263292799166	-2.80956587712909	0.00496083653541055	0.0413235966567493	g21455	SYN3_HUMAN	Synapsin-3
Apoly001369	83.2049391595204	-0.896480245817272	0.215389226806891	-4.16214060056503	3.15278118282269e-05	0.00169658095484961	g21467	MOT2_HUMAN	Monocarboxylate transporter 2
Apoly001383	159.236287035374	-0.580392015438153	0.188857671304091	-3.07317151286711	0.0021179672076348	0.0238410931354598	g21486	PTN12_HUMAN	Tyrosine-protein phosphatase non-receptor type 12
Apoly001396	58.4663225658335	-1.6001039393992	0.226661855631617	-7.05943192311891	1.67184657250105e-12	8.21169240248205e-09	g21506	WNK1_HUMAN	Serine/threonine-protein kinase WNK1 {ECO:0000305}
Apoly001397	377.569970598963	-0.697858151892044	0.199696412275548	-3.49459534069703	0.000474781001783858	0.00941403359631286	g21507	WNK1_HUMAN	Serine/threonine-protein kinase WNK1 {ECO:0000305}
Apoly001405	209.655375200375	-1.6286956054135	0.276277859790358	-5.89513617431875	3.74372514244763e-09	2.82896030283341e-06	g21516	CAC1C_MOUSE	Voltage-dependent L-type calcium channel subunit alpha-1C
Apoly001415	317.082508938828	-0.72700660677704	0.218152136583371	-3.33256697900458	0.000860487552367141	0.0133013366965832	g21529	PLXA4_DANRE	Plexin-A4
Apoly001427	119.187966348622	-0.984435233488094	0.266445481381826	-3.69469667259008	0.000220149437918457	0.00565395556442342	g21550	SIA8A_BOVIN	Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase
Apoly001441	1826.29579166338	-0.744703946897358	0.238003026039944	-3.12896839711766	0.00175421174204462	0.0210627335817823	g21569	PCLO_RAT	Protein piccolo
Apoly001442	75.5491161341428	-0.791691744313828	0.275871770188298	-2.86978165171976	0.00410755333421711	0.0365825477594577	g21570	CA2D1_RABIT	Voltage-dependent calcium channel subunit alpha-2/delta-1
Apoly001464	20.1430617863991	0.720702671785591	0.240210191249987	3.00030014561519	0.00269713686096557	0.0279045012677149	g21602	PAR11_HUMAN	Protein mono-ADP-ribosyltransferase PARP11 {ECO:0000305}
Apoly001480	26.0683387158019	0.909235658396427	0.250134581992501	3.63498581904875	0.000277995926892791	0.00661742928017646	g21621	DEFI6_DANRE	Differentially expressed in FDCP 6 homolog
Apoly001508	221.778149704768	-1.12794188999853	0.264892605882588	-4.25811013576758	2.06162379330455e-05	0.00123161138782356	g21663	ABCD2_HUMAN	ATP-binding cassette sub-family D member 2
Apoly001510	18.4576322789261	-1.15826995712055	0.337427590720991	-3.43264744488037	0.000597718780442735	0.0108719029384406	g21666	CPNE8_HUMAN	Copine-8 {ECO:0000305}
Apoly001516	142.270374943945	-0.633575934335647	0.218204286509951	-2.90359068774184	0.00368910111507827	0.0341250372389193	g21673	GRAM4_MOUSE	GRAM domain-containing protein 4 {ECO:0000305}
Apoly001527	91.0546954978621	-0.724669378759392	0.214115854077268	-3.38447324175202	0.000713149696826878	0.0119826293838377	g21713	PPM1H_HUMAN	Protein phosphatase 1H
Apoly001529	35.160224357145	-0.586331617079567	0.178847039294588	-3.27839711181235	0.00104398414544511	0.014922966019609	g21716	UBP15_HUMAN	Ubiquitin carboxyl-terminal hydrolase 15
Apoly001534	19.9953379997365	1.21657437536732	0.338776458431367	3.59108298433844	0.000329306755075406	0.0074066994085632	g21721	FBLN1_CHICK	Fibulin-1
Apoly001551	211.059865704023	-0.652950347156965	0.237732642385748	-2.74657422137882	0.00602212581981181	0.0463048675120096	g21748	TRHDE_HUMAN	Thyrotropin-releasing hormone-degrading ectoenzyme
Apoly001552	19.6042319292058	-0.845407262678178	0.300507625202682	-2.81326393001835	0.00490413805468871	0.0409832413272944	g21750	CBPM_MOUSE	Carboxypeptidase M
Apoly001556	12.4311071693614	-0.805965756398663	0.227442063310281	-3.54360906099919	0.000394690028127752	0.00846558404216805	g21755	TM243_BOVIN	Transmembrane protein 243
Apoly001587	310.839079172844	-0.706661067887536	0.205877399850151	-3.43243633542042	0.00059818430683841	0.0108719029384406	g21801	OSBL8_HUMAN	Oxysterol-binding protein-related protein 8
Apoly001623	74.6901354846092	-0.814700944590489	0.21298736862477	-3.82511390159378	0.000130711639394112	0.00404423870736397	g21866	ST38L_MOUSE	Serine/threonine-protein kinase 38-like
Apoly001627	310.556863601443	-1.09348933734504	0.323977682807575	-3.37519957507233	0.000737621781003387	0.0121679724024967	g21874	S13A4_HUMAN	Solute carrier family 13 member 4
Apoly001631	50.3018740979932	-0.718309390112826	0.184235024616092	-3.89887531759846	9.66405179978256e-05	0.00335458702668424	g21879	PK3CG_PIG	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
Apoly001632	71.9354896821769	-0.931272811015942	0.244668255762592	-3.80626742162899	0.00014107983632975	0.0042317489227032	g21880	ANO1_HUMAN	Anoctamin-1
Apoly001645	37.871853465066	-0.863349718764533	0.271735918976238	-3.1771645133157	0.00148722646348836	0.01901076013543	g21909	KCC1D_MOUSE	Calcium/calmodulin-dependent protein kinase type 1D
Apoly001662	611.181533413434	-0.502906624495361	0.174019940302113	-2.88993677174164	0.00385319318191219	0.0350227613307739	g21934	SNX4_MOUSE	Sorting nexin-4
Apoly001664	55.4426965248898	-1.19604727070221	0.239977299699156	-4.98400170433458	6.22825302645627e-07	9.55988181334268e-05	g21939	ST4A1_HUMAN	Sulfotransferase 4A1
Apoly001674	53.0940380091813	-0.999262452538943	0.31188586732924	-3.20393630239128	0.00135562465353778	0.0180446866992255	g21961	SCUB1_HUMAN	Signal peptide, CUB and EGF-like domain-containing protein 1
Apoly001682	63.7955393023671	-0.569009198599729	0.167700518580183	-3.39300798481233	0.000691296231089867	0.0117898411911655	g21984	S41A2_MOUSE	Solute carrier family 41 member 2
Apoly001684	11.995399247788	-1.0771284298246	0.312036344719174	-3.4519325971274	0.000556586746322893	0.0104643634497664	g21987	CHSTB_DANRE	Carbohydrate sulfotransferase 11
Apoly001687	221.061774566702	-0.74747526416943	0.216456093212302	-3.45324196273052	0.000553891935540835	0.0104236732352211	g21997	PODXL_CHICK	Podocalyxin
Apoly001688	134.629315817521	-0.66736103660797	0.232388301135968	-2.87174971091812	0.004082061321531	0.036421552581344	g21998	MKLN1_PONAB	Muskelin
Apoly001697	6.42083537824966	-1.00102965239003	0.360449744458493	-2.77716843410135	0.00548347548019288	0.0436876896834345	g22013	RO52_HUMAN	E3 ubiquitin-protein ligase TRIM21
Apoly001699	869.938289411464	-0.684325540885588	0.213893035991027	-3.19938205428201	0.00137722526497365	0.0181721590201057	g22016	MTMR5_MOUSE	Myotubularin-related protein 5
Apoly001701	103.974603296109	-0.52428431599268	0.150270067642731	-3.48894709516716	0.000484927114578427	0.00951784517494741	g22018	PP6R2_HUMAN	Serine/threonine-protein phosphatase 6 regulatory subunit 2
Apoly001729	116.621602694664	-0.727152187769113	0.211695793018123	-3.43489200896337	0.000592790006555417	0.0108202553161105	g22083	LARG1_DANRE	LARGE xylosyl- and glucuronyltransferase 1 {ECO:0000250|UniProtKB:O95461}
Apoly001730	231.701214077359	-0.634137207635114	0.205748865874447	-3.08209333227664	0.00205550377828362	0.0233706497291309	g22085	BICD1_MOUSE	Protein bicaudal D homolog 1
Apoly001784	776.873790444279	-0.683238863952767	0.194677161514683	-3.50959947554626	0.000448782152485892	0.00908995978483461	g24168	CSCL2_HUMAN	CSC1-like protein 2
Apoly001826	1300.58441978614	0.558728339833269	0.186710258873122	2.99248869990025	0.00276712910944323	0.0283894441844549	g24229	HMGB2_CHICK	High mobility group protein B2
Apoly001846	491.067875531665	-1.36519304077165	0.264935138215748	-5.15293309134372	2.56443481237337e-07	5.19417018130924e-05	g24263	CAC1A_HUMAN	Voltage-dependent P/Q-type calcium channel subunit alpha-1A {ECO:0000305}
Apoly001850	30.539599089792	-1.30092853102449	0.297061111948644	-4.37932963520783	1.19044945325527e-05	0.000844359581520079	g24270	NACC1_HUMAN	Nucleus accumbens-associated protein 1
Apoly001856	19.1702333467981	-1.08695872663197	0.275472705822	-3.94579464193568	7.95357602403148e-05	0.00297645539322184	g24285	PPR29_MOUSE	Protein phosphatase 1 regulatory subunit 29
Apoly001879	20.7308338798663	-0.701038539787773	0.208533295900233	-3.36175830704353	0.000774478808353921	0.01241989747671	g24320	MGAT3_MOUSE	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase {ECO:0000305}
Apoly001901	6.10814271637127	-1.47113899141718	0.417587739732412	-3.52294584213577	0.000426778559789468	0.00887292948590865	g24348	PSG3_HUMAN	Pregnancy-specific beta-1-glycoprotein 3
Apoly001902	60.6415113541179	0.588116557382897	0.192476485835033	3.05552418432533	0.00224667483031781	0.0248818604234803	g24349	PLK1_BOVIN	Serine/threonine-protein kinase PLK1
Apoly001946	38.5367447999888	-0.738737280232789	0.247405625561641	-2.9859356615508	0.00282712116861349	0.0287348420071129	g24405	VASN_XENTR	Vasorin
Apoly001956	32.0595317021663	1.53566179832417	0.37413284479405	4.10458963892761	4.05033201177591e-05	0.00195155470719473	g24418	BCAR3_BOVIN	Breast cancer anti-estrogen resistance protein 3
Apoly001965	128.470567977635	-0.582838298023368	0.170811905163428	-3.41216437733497	0.000644492366981145	0.0113605772964676	g24430	KS6B2_MOUSE	Ribosomal protein S6 kinase beta-2
Apoly001967	231.35324744011	-0.500878777901994	0.136032552754216	-3.68205086033328	0.000231365237943121	0.00585341855291891	g24438	SORC1_MOUSE	VPS10 domain-containing receptor SorCS1
Apoly001968	201.269935614269	-0.688462487220242	0.232375040555057	-2.96272132142834	0.00304932504338058	0.0301663953150658	g24441	SORC3_HUMAN	VPS10 domain-containing receptor SorCS3
Apoly001970	114.6592981873	-1.34819365288191	0.25835899648159	-5.21829574832699	1.80576964723734e-07	4.03158593855365e-05	g24450	SPD2A_DANRE	SH3 and PX domain-containing protein 2A
Apoly001981	973.288118376504	-0.60139969080077	0.217940792779987	-2.75946362830702	0.00578963315532207	0.0451563805488736	g24474	RIMS2_RAT	Regulating synaptic membrane exocytosis protein 2
Apoly002007	135.941722216025	-0.656792225879298	0.206809720738111	-3.17582860000576	0.00149409200283129	0.0190516369472053	g24506	DGKE_HUMAN	Diacylglycerol kinase epsilon
Apoly002027	404.081530123932	-1.04381423484253	0.276847676089681	-3.77035577681498	0.000163014987708936	0.00469612238052413	g24530	S47A1_DANRE	Multidrug and toxin extrusion protein 1
Apoly002047	51.4235040486652	-0.606588302886337	0.196572706722308	-3.08582159243117	0.00202990579119625	0.0231869529532748	g24563	UN93B_MOUSE	Protein unc-93 homolog B1
Apoly002068	338.000207008854	0.502927958980351	0.171813616915921	2.92717171088054	0.00342059969894458	0.0325603305645176	g24590	ACHN3_CARAU	Neuronal acetylcholine receptor subunit non-alpha-3
Apoly002182	32.2173789851266	-0.730747130784451	0.231212148230438	-3.16050491454346	0.00157495948109569	0.0197594054438614	g24730	MAFG_CHICK	Transcription factor MafG
Apoly002209	212.525079286846	-0.845633900272056	0.169508213302925	-4.98874882694233	6.07715992263228e-07	9.46087606611407e-05	g24759	PKD1_HUMAN	Polycystin-1 {ECO:0000305}
Apoly002215	115.819847770128	0.563484220921674	0.137304957005533	4.10388840440019	4.06263488187838e-05	0.00195155470719473	g24766	KNOP1_HUMAN	Lysine-rich nucleolar protein 1
Apoly002251	10.467042953056	0.700152668142742	0.243713757022097	2.87284836398982	0.0040678931450044	0.0363486978779611	g24804	CO3_ONCMY	Complement C3
