Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly001856	19.1702333467981	-0.979668007721991	0.27598367754737	-3.54973169583132	0.000385623955556836	0.0103502101841874	g24285	PPR29_MOUSE	Protein phosphatase 1 regulatory subunit 29
Apoly001914	225.283582574907	-0.618018628577393	0.193291591181343	-3.19733840877526	0.00138702099592256	0.0223971743592976	g24364	ELFN1_HUMAN	Protein ELFN1
Apoly001937	1007.45062878377	-0.638110362739898	0.13856120074234	-4.6052600534726	4.11950735502816e-06	0.000685897974612189	g24393	GP108_RAT	Protein GPR108
Apoly001948	64.7636720959125	-0.749492809145955	0.224139210212369	-3.34387191083532	0.000826178731619972	0.0162157178223153	g24408	PDGFA_XENLA	Platelet-derived growth factor subunit A
Apoly001956	32.0595317021663	1.074773461671	0.369809427782553	2.90629005354336	0.00365742243938779	0.0393739061187134	g24418	BCAR3_BOVIN	Breast cancer anti-estrogen resistance protein 3
Apoly001967	231.35324744011	-0.514031801393537	0.135917909235975	-3.78192840283538	0.000155618125705338	0.00603043257540981	g24438	SORC1_MOUSE	VPS10 domain-containing receptor SorCS1
Apoly001968	201.269935614269	-0.801722084414671	0.232175236723355	-3.45309041450424	0.00055420321449636	0.0126947207891121	g24441	SORC3_HUMAN	VPS10 domain-containing receptor SorCS3
Apoly002002	121.415688169828	0.634469092536321	0.190074879898206	3.33799549354501	0.000843851179647713	0.0164475636175978	g24500	ITAL_MOUSE	Integrin alpha-L
Apoly002007	135.941722216025	-0.614277107098649	0.206800523755348	-2.97038467767789	0.00297427052925937	0.0347464802653556	g24506	DGKE_HUMAN	Diacylglycerol kinase epsilon
Apoly002067	20.5154244738037	-0.703807582221004	0.237157507601213	-2.96767995809973	0.00300056577349059	0.034924239189437	g24589	ACHA7_CHICK	Neuronal acetylcholine receptor subunit alpha-7
Apoly002074	13.4983865700847	0.878488002220921	0.275977949310516	3.18318186078153	0.00145666091623786	0.0231358262096405	g24597	HTRA3_HUMAN	Serine protease HTRA3
Apoly002182	32.2173789851266	-0.830095577804435	0.230045950798568	-3.60839030168925	0.000308102739046318	0.00913015763807393	g24730	MAFG_CHICK	Transcription factor MafG
Apoly002215	115.819847770128	0.765904253511142	0.138158992108217	5.54364389768582	2.96241004688649e-08	2.77621294383386e-05	g24766	KNOP1_HUMAN	Lysine-rich nucleolar protein 1
Apoly002229	11.5495583389909	0.959390662585632	0.299148788608559	3.20706851947514	0.00134095052540892	0.0219913647518439	g24781	PIGR_RAT	Polymeric immunoglobulin receptor
Apoly002234	86.11797221535	0.755759194111368	0.256824387730215	2.94270805350957	0.00325355082813598	0.036802831814802	g24787	MYBPP_RAT	MYCBP-associated protein
Apoly002239	12.2929288165811	1.19059452925836	0.395737238624065	3.00854813006209	0.00262499219599653	0.0324973041428757	g24792	CLD6_HUMAN	Claudin-6
Apoly002251	10.467042953056	0.90641246703089	0.248596373586022	3.64612103529838	0.000266228617161375	0.00834464130722008	g24804	CO3_ONCMY	Complement C3
Apoly002267	164.838923949805	-0.608157443401865	0.214845811032886	-2.8306693087387	0.00464507193900112	0.0458589603142577	g24822	AGRL1_HUMAN	Adhesion G protein-coupled receptor L1 {ECO:0000312|HGNC:HGNC:20973}
Apoly002290	41.7921383885204	-0.64827810796526	0.159994406544996	-4.05187982482964	5.0807761739857e-05	0.00299765794265156	g24853	RTN3_HUMAN	Reticulon-3
Apoly002294	7.81251589188527	1.14822573243566	0.381711263571362	3.00810021085741	0.00262886436349279	0.032524746945556	g24858	RBM20_HUMAN	RNA-binding protein 20
Apoly002313	26.5846334627532	1.59421989860759	0.493531774438477	3.23022747708887	0.00123691761954405	0.020806267526697	g24881	SIAS_HUMAN	Sialic acid synthase
Apoly002322	5.80040424796742	0.997799933855616	0.344446022754381	2.89682524384127	0.00376959673843542	0.0402241814734011	g24890	TRD7A_DANRE	Tudor domain-containing protein 7A
Apoly002324	1396.61781508857	-0.573302704847953	0.194007093719643	-2.95506052823216	0.00312607713711772	0.0358750219117709	g24892	ABCA1_HUMAN	ATP-binding cassette sub-family A member 1
Apoly002335	276.574296965121	-0.525982416481974	0.188676661411271	-2.78774498418464	0.00530763064717463	0.0496330410875964	g24910	HELZ_DANRE	Probable helicase with zinc finger domain
Apoly002338	61.006854535081	-0.685411304559069	0.200267766352696	-3.42247440535176	0.000620539397009225	0.0135980131136548	g24913	CCG5_HUMAN	Voltage-dependent calcium channel gamma-5 subunit
Apoly002372	50.4601623360468	-1.00761584028508	0.246955081174521	-4.08015836520896	4.50050289456514e-05	0.00278931799272938	g24951	CYGB2_ORYLA	Cytoglobin-2
Apoly002410	55.386462452846	-1.27115623332695	0.295198253159102	-4.30611028257624	1.66150246559187e-05	0.00159236775324309	g25002	TNR6C_MOUSE	Trinucleotide repeat-containing gene 6C protein
Apoly002411	187.397671106998	-0.810973838200559	0.259693276160993	-3.12281415286936	0.00179130820408019	0.0260502089456428	g25003	TNR6C_HUMAN	Trinucleotide repeat-containing gene 6C protein
Apoly002500	130.923127667198	0.588884226523592	0.193091559853823	3.04976678923407	0.00229019124922076	0.0303789164336338	g25110	SMC2_XENLA	Structural maintenance of chromosomes protein 2
Apoly002517	509.633886096239	-0.692566772766637	0.228657184027611	-3.02884326907047	0.00245492005863004	0.0314698104957427	g25134	PCDH7_HUMAN	Protocadherin-7
Apoly002520	16.0793423433676	0.975775227027801	0.3049491022937	3.19979701428346	0.00137524406193947	0.0223522830774821	g25137	WFS1_MOUSE	Wolframin
Apoly002525	1318.1979711872	-0.715371117598776	0.159168729169744	-4.4944199864527	6.97598270695109e-06	0.000932361443833116	g25142	ANK2_HUMAN	Ankyrin-2
Apoly002537	32.4171081163328	0.557099777741211	0.184560488403503	3.01852136695277	0.00254011488849941	0.0318072894928922	g25155	MELK_DANRE	Maternal embryonic leucine zipper kinase
Apoly002567	112.025100295268	0.56612334864105	0.200386127061096	2.82516238496114	0.00472566599650388	0.0462184481481769	g25193	CND3_XENLA	Condensin complex subunit 3
Apoly002573	682.791819297032	0.52565273882739	0.155961749468243	3.37039524511376	0.000750604384987211	0.0152874578972603	g25203	ZFP91_HUMAN	E3 ubiquitin-protein ligase ZFP91
Apoly002583	12.517385995494	1.12928654019452	0.347326246760205	3.25137115529937	0.00114849818605528	0.0198456850144486	g25215	IC1_MOUSE	Plasma protease C1 inhibitor
Apoly002590	449.09234504499	-0.663007667202117	0.234591168274538	-2.8262260343331	0.00471000150957207	0.0462184481481769	g25225	CGT_HUMAN	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
Apoly002604	19.5893007967536	-1.34939343390049	0.298584550811329	-4.51930091571667	6.20441585018785e-06	0.000876965166968638	g25252	NK3R_HUMAN	Neuromedin-K receptor
Apoly002638	14.7818927103652	1.04947249396681	0.361345011246047	2.90435030595235	0.0036801614112907	0.0395320564503162	g25297	MYOZ2_BOVIN	Myozenin-2
Apoly002642	143.298162346497	-0.553180338800058	0.124345743480535	-4.44872758259437	8.63804905459415e-06	0.00104760339367661	g25302	GCYA1_RAT	Guanylate cyclase soluble subunit alpha-1
Apoly002657	2333.55957352701	-0.52858342945295	0.177113007089136	-2.98444161803954	0.00284096410736048	0.0340077226328359	g25319	SMOX_MOUSE	Spermine oxidase
Apoly002661	146.108989259764	-0.767179193060859	0.231447882159618	-3.31469523895567	0.000917430875684611	0.017298238401704	g25324	WBP1_HUMAN	WW domain-binding protein 1
Apoly002747	13.1120603984759	-1.85412922594386	0.394238101871812	-4.70306958444807	2.56279027224133e-06	0.000503962229321676	g25462	LCOR_MOUSE	Ligand-dependent corepressor
Apoly002757	69.869374585375	-1.00508036307358	0.282445300477022	-3.55849561446447	0.000372985017747853	0.0101496352405707	g25483	ENTP7_HUMAN	Ectonucleoside triphosphate diphosphohydrolase 7
Apoly002800	64.070848339233	-0.828319572602524	0.278632808893834	-2.97279985042298	0.0029509681294313	0.0345587700867419	g25540	KCNH1_RAT	Potassium voltage-gated channel subfamily H member 1
Apoly002822	116.369288728572	-0.68178829358922	0.194202712392615	-3.510704280025	0.000446921271960324	0.0112428453651786	g25583	LRBA_MOUSE	Lipopolysaccharide-responsive and beige-like anchor protein
Apoly002859	69.0231634768127	-0.574601406561166	0.152774592771407	-3.7611057973555	0.000169163856119901	0.00634267610913682	g25644	MR1AA_DANRE	Melatonin receptor type 1A-A
Apoly002873	249.356946618437	-0.614795952141957	0.150359101203054	-4.08885093900434	4.33515306049251e-05	0.0027361122000281	g25662	PCD23_HUMAN	Protocadherin-23
Apoly002879	61.1675442005347	-0.673792412693103	0.240007820174047	-2.80737691048769	0.00499467638519482	0.0476592554346395	g25670	FHDC1_MOUSE	FH2 domain-containing protein 1
Apoly002929	37.7757167340212	-0.749927961013551	0.242209804692954	-3.09619159292178	0.00196023658280043	0.0276473568860588	g25743	THS7A_HUMAN	Thrombospondin type-1 domain-containing protein 7A
Apoly003009	314.89227222611	0.543290736016497	0.162005713389686	3.35352824693085	0.000797882693773865	0.0158343447318941	g25902	PUS10_MOUSE	Putative tRNA pseudouridine synthase Pus10
Apoly003063	207.547152830027	-0.935820871968193	0.304132560781003	-3.0770163824782	0.00209083809461066	0.0286662219433465	g26028	GRIA2_HUMAN	Glutamate receptor 2
Apoly003076	15.093120328757	1.60243836528455	0.453069972755134	3.53684521518844	0.000404936910000172	0.0106360902015687	g26045	H2B1_DANRE	Histone H2B 1/2
Apoly003098	13.3166746774858	1.05279721689809	0.322852480152986	3.26092342979435	0.00111050023907124	0.0194710707325533	g26071	S29A2_HUMAN	Equilibrative nucleoside transporter 2
Apoly003150	37.2968754089423	0.934497515185056	0.294286730134882	3.17546603190957	0.00149596034793476	0.02343490136932	g38066	SLAP1_CLOTH	Cell surface glycoprotein 1
Apoly003173	14.0246247554221	-0.88440584281249	0.312543387011115	-2.8297058250701	0.0046590821108187	0.0459292454747892	g38135	NOL4L_HUMAN	Nucleolar protein 4-like
Apoly003180	144.573896894736	0.562994779198261	0.182593935940449	3.08331586313948	0.00204707751149824	0.0283136362411796	g38151	NSE3_MOUSE	Non-structural maintenance of chromosomes element 3 homolog
Apoly003217	113.531371019145	-0.580632473227898	0.198545740026508	-2.924426749979	0.00345091287777474	0.0380258470609311	g38215	LRRN1_BOVIN	Leucine-rich repeat neuronal protein 1
Apoly003219	71.6656242893046	0.989244547307514	0.253727172886357	3.89885141608617	9.6650056513492e-05	0.00465412661843279	g38218	PIM2_DANRE	Serine/threonine-protein kinase pim-2
Apoly003222	44.7740192745161	-1.28994541654484	0.270708477146639	-4.76507211795253	1.88786114082645e-06	0.000425328416813488	g38222	SC6A8_RAT	Sodium- and chloride-dependent creatine transporter 1
Apoly003225	255.257923272361	-1.08778949556068	0.251964672975572	-4.31723020022789	1.57999354349924e-05	0.00154438473378754	g38227	PLXA3_DANRE	Plexin A3
Apoly003229	21.7915239520706	-0.948784545736101	0.332656444179771	-2.85214539605722	0.00434252329108924	0.0439328296086665	g38234	KCND1_BOVIN	Potassium voltage-gated channel subfamily D member 1
Apoly003236	8.61352435529211	-1.16200978725591	0.332983521489104	-3.48969156809742	0.000483578320796437	0.0118317101727118	g38251	ITPR3_MOUSE	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003237	20.6127133591447	-1.183689098337	0.295044908261227	-4.01189468177158	6.02333722308836e-05	0.00330865664166759	g38252	ITPR3_HUMAN	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003238	531.580051879317	-0.5863324185825	0.157810676384997	-3.71541667530831	0.000202869111504844	0.00705445917475341	g38253	ITPR3_MOUSE	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003276	6.70576500457429	1.16293177279867	0.412497426195717	2.81924613087622	0.00481365916140986	0.0467262655850887	g38329	FA10_CHICK	Coagulation factor X
Apoly003279	104.061829812992	-1.05172704174977	0.239194968091148	-4.3969446771514	1.09785312738929e-05	0.001215049031674	g38333	SNPH_RAT	Syntaphilin
Apoly003319	724.034472464145	-1.11914033727158	0.274831831092917	-4.07209140520995	4.65928869369377e-05	0.0028606576551563	g38406	AT2B3_RAT	Plasma membrane calcium-transporting ATPase 3
Apoly003365	507.255429411884	-1.45311512644047	0.28403463226531	-5.11597869193344	3.12118297027191e-07	0.000136270848482072	g38481	BSN_HUMAN	Protein bassoon {ECO:0000305}
Apoly003367	807.44799872191	-0.847954987581267	0.257328754338767	-3.29522050405978	0.000983444783057484	0.0181424785471647	g38484	ARIP4_XENTR	Helicase ARIP4
