ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006813,potassium ion transport,17/757,152/18215,0.000198680124318291,0.003997819566181,0.003557616442204,g21014/g25540/g16245/g34665/g26371/g27266/g33104/g22943/g23311/g7484/g7562/g17551/g17793/g735/g736/g8968/g2887,17
GO:0004890,GABA-A receptor activity,6/757,22/18215,0.000212748826492525,0.003997819566181,0.003557616442204,g19152/g7116/g7117/g7692/g11132/g2618,6
GO:0006836,neurotransmitter transport,9/757,51/18215,0.000223562278371964,0.003997819566181,0.003557616442204,g24887/g38222/g39618/g34862/g35138/g27701/g23766/g36890/g14936,9
GO:0071526,semaphorin-plexin signaling pathway,6/757,25/18215,0.000453936694040837,0.0075513364989933,0.00671985277091855,g21367/g21529/g38227/g35432/g26562/g29543,6
GO:0005328,neurotransmitter:sodium symporter activity,8/757,45/18215,0.000471958531187081,0.0075513364989933,0.00671985277091855,g38222/g39618/g34862/g35138/g27701/g23766/g36890/g14936,8
GO:0017154,semaphorin receptor activity,6/757,27/18215,0.000706801280444636,0.0107433794627585,0.0095604173196985,g21367/g21529/g38227/g35432/g26562/g29543,6
GO:0034993,meiotic nuclear membrane microtubule tethering complex,4/757,12/18215,0.00112118883000565,0.016230543062939,0.0144433849278924,g10469/g10471/g10472/g10473,4
GO:0005540,hyaluronic acid binding,5/757,21/18215,0.00142855411181875,0.0197400204542227,0.0175664309443741,g21003/g16524/g34445/g41582/g41583,5
GO:0005635,nuclear envelope,4/757,13/18215,0.00156653141698753,0.0207054587288786,0.0184255640350478,g10469/g10471/g10472/g10473,4
GO:0000166,nucleotide binding,29/757,399/18215,0.002618934204662,0.0331731665923854,0.0295204425700936,g20000/g20377/g20420/g38406/g38663/g39850/g34860/g35168/g35725/g35916/g33104/g33245/g40297/g41107/g41821/g41856/g37601/g4457/g14386/g346/g876/g10598/g10872/g5231/g5452/g6228/g30680/g31013/g30019,29
GO:0003707,steroid hormone receptor activity,9/757,75/18215,0.00381216082480081,0.0454724595014912,0.0404654504566594,g19754/g38756/g15964/g12951/g22831/g23625/g41704/g13691/g5880,9
GO:0005262,calcium channel activity,5/757,26/18215,0.00388909193104859,0.0454724595014912,0.0404654504566594,g38252/g35659/g37394/g37397/g7404,5
GO:0043087,regulation of GTPase activity,5/757,27/18215,0.00461233980618587,0.0519315296696483,0.046213307219874,g21529/g35432/g22425/g37187/g9087,5
GO:0005230,extracellular ligand-gated ion channel activity,9/757,78/18215,0.00495992554041816,0.0538506201531114,0.0479210851085514,g19152/g37535/g7116/g7117/g7692/g11132/g11196/g30990/g2618,9
GO:0043401,steroid hormone mediated signaling pathway,9/757,79/18215,0.00539677783684546,0.0565731193931386,0.0503438077702099,g19754/g38756/g15964/g12951/g22831/g23625/g41704/g13691/g5880,9
GO:0006821,chloride transport,5/757,29/18215,0.00633658303466634,0.0636100425208889,0.0566058896394337,g19152/g7117/g30990/g2594/g2618,5
GO:0006810,transport,28/757,407/18215,0.00648655038864328,0.0636100425208889,0.0566058896394337,g19152/g20546/g16992/g12031/g12312/g12731/g34636/g35254/g33503/g22447/g40494/g37535/g4188/g4357/g7116/g7117/g7692/g9205/g9239/g9331/g10693/g10715/g11132/g11196/g30990/g2618/g2845/g2917,28
GO:0043395,heparan sulfate proteoglycan binding,3/757,10/18215,0.00689057642482503,0.0654604760358378,0.0582525704335537,g22439/g22440/g40790,3
GO:0005388,calcium transmembrane transporter activity, phosphorylative mechanism,3/757,11/18215,0.00918475425855116,0.0846110695333198,0.0752944766968947,g38406/g34860/g35916,3
GO:0004879,nuclear receptor activity,4/757,21/18215,0.0100686452614263,0.0900255341021647,0.0801127502224942,g15964/g12951/g23625/g41704,4
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,7/757,59/18215,0.0108722023296252,0.0933225954754009,0.0830467695193145,g35830/g23058/g40792/g41950/g4370/g4403/g2201,7
GO:0004970,ionotropic glutamate receptor activity,5/757,33/18215,0.011051359990508,0.0933225954754009,0.0830467695193145,g26028/g40323/g8029/g6757/g6805,5
GO:0051260,protein homooligomerization,8/757,74/18215,0.0115288356087501,0.0947234060827038,0.0842933357453424,g21014/g16245/g34665/g23311/g196/g735/g1203/g31722,8
GO:0008092,cytoskeletal protein binding,5/757,34/18215,0.0125243281891098,0.100194625512878,0.0891621148088979,g12483/g33802/g17997/g5406/g5408,5
GO:0006814,sodium ion transport,7/757,61/18215,0.0129529072519017,0.100966251399439,0.0898487763492234,g39161/g26980/g33104/g33249/g22943/g7562/g2887,7
GO:0001525,angiogenesis,3/757,13/18215,0.0149644327967233,0.113729689255097,0.101206821809418,g26562/g1205/g29543,3
GO:0008076,voltage-gated potassium channel complex,7/757,64/18215,0.0165885310034627,0.122997888415919,0.109454492115274,g21014/g16245/g34665/g26371/g23311/g735/g736,7
GO:0008017,microtubule binding,11/757,128/18215,0.0177391957197761,0.12839798806695,0.1142599824557,g39694/g16112/g16483/g35381/g27128/g37858/g1267/g9071/g5517/g5519/g5520,11
GO:0016887,ATPase activity,9/757,96/18215,0.0183268474278975,0.129566549257694,0.115299872434998,g41107/g37997/g7515/g5517/g5519/g5520/g28492/g2845/g2917,9
GO:0008509,anion transmembrane transporter activity,3/757,17/18215,0.0314628844074015,0.217379928632956,0.193444050064646,g12031/g35254/g4188,3
GO:0008373,sialyltransferase activity,4/757,30/18215,0.0343906855632595,0.232328186916242,0.206746343620063,g16859/g27818/g8267/g9058,4
GO:0005234,extracellularly glutamate-gated ion channel activity,4/757,31/18215,0.0382309906516237,0.247281301236034,0.220052958509906,g26028/g40323/g8029/g6805,4
GO:0007268,chemical synaptic transmission,4/757,31/18215,0.0382309906516237,0.247281301236034,0.220052958509906,g13349/g26684/g27284/g10153,4
GO:0005003,ephrin receptor activity,3/757,21/18215,0.0544812092874521,0.331245752467709,0.294772016565794,g35830/g40792/g4370,3
GO:0005086,ARF guanyl-nucleotide exchange factor activity,3/757,21/18215,0.0544812092874521,0.331245752467709,0.294772016565794,g21553/g35757/g189,3
GO:0032012,regulation of ARF protein signal transduction,3/757,21/18215,0.0544812092874521,0.331245752467709,0.294772016565794,g21553/g35757/g189,3
GO:0005245,voltage-gated calcium channel activity,4/757,36/18215,0.0609535372438373,0.350214357855603,0.311651973576489,g21516/g24263/g13406/g15238,4
GO:0043547,positive regulation of GTPase activity,3/757,22/18215,0.0612031053140243,0.350214357855603,0.311651973576489,g35757/g37187/g8363,3
GO:0000155,phosphorelay sensor kinase activity,2/757,10/18215,0.0622091293559294,0.350214357855603,0.311651973576489,g25540/g17551,2
GO:0000160,phosphorelay signal transduction system,2/757,10/18215,0.0622091293559294,0.350214357855603,0.311651973576489,g25540/g17551,2
GO:0005891,voltage-gated calcium channel complex,4/757,37/18215,0.0661933975361952,0.358223561434697,0.318779277315502,g21516/g24263/g13406/g15238,4
GO:0004435,phosphatidylinositol phospholipase C activity,3/757,23/18215,0.0682907466754344,0.358223561434697,0.318779277315502,g33472/g3933/g1205,3
GO:0005813,centrosome,3/757,23/18215,0.0682907466754344,0.358223561434697,0.318779277315502,g12920/g37981/g32309,3
GO:0030246,carbohydrate binding,5/757,53/18215,0.0683452847474093,0.358223561434697,0.318779277315502,g24272/g7334/g9915/g9916/g28461,5
GO:0005496,steroid binding,2/757,11/18215,0.0739923238220135,0.368748630194953,0.328145422299525,g19754/g22831,2
GO:0005815,microtubule organizing center,2/757,11/18215,0.0739923238220135,0.368748630194953,0.328145422299525,g27244/g9038,2
GO:0016500,protein-hormone receptor activity,2/757,11/18215,0.0739923238220135,0.368748630194953,0.328145422299525,g15919/g33048,2
GO:0005215,transporter activity,15/757,242/18215,0.0806412645512831,0.395402329412743,0.351864261284885,g20546/g16992/g12031/g12312/g12731/g34636/g35254/g33503/g22447/g4188/g4357/g9205/g10693/g10715/g29973,15
GO:0008081,phosphoric diester hydrolase activity,6/757,73/18215,0.0826353457215669,0.398748334910418,0.354841835429285,g16197/g33472/g40864/g36621/g3933/g1205,6
GO:0004994,somatostatin receptor activity,2/757,12/18215,0.0864162667061363,0.410477266854147,0.365279285254556,g1114/g28883,2
GO:0004674,protein serine/threonine kinase activity,10/757,155/18215,0.112166691404814,0.512251737272165,0.455847286976962,g21506/g38218/g38704/g39543/g35455/g40521/g15029/g9162/g9402/g28207,10
GO:0007269,neurotransmitter secretion,2/757,14/18215,0.11289758683301,0.512251737272165,0.455847286976962,g13004/g10153,2
GO:0016051,carbohydrate biosynthetic process,2/757,14/18215,0.11289758683301,0.512251737272165,0.455847286976962,g17263/g13964,2
GO:0016055,Wnt signaling pathway,5/757,64/18215,0.126608390678567,0.566013981857122,0.503689727622162,g19408/g538/g5517/g5519/g5520,5
GO:0007411,axon guidance,3/757,31/18215,0.136523482971326,0.601494765554827,0.535263693724344,g34738/g26562/g29543,3
GO:0022857,transmembrane transporter activity,5/757,68/18215,0.152056514226227,0.66035971892533,0.587646979791585,g16992/g12731/g33503/g9205/g29973,5
GO:0019752,carboxylic acid metabolic process,2/757,17/18215,0.155745035415356,0.666851982623495,0.593424375118553,g16237/g30223,2
GO:0004713,protein tyrosine kinase activity,7/757,108/18215,0.162726718585426,0.687068367360688,0.611414717492025,g35830/g23058/g40792/g41950/g4370/g4403/g2201,7
GO:0008146,sulfotransferase activity,5/757,71/18215,0.17242588875849,0.718047536747683,0.638982745651505,g21939/g39173/g17263/g13964/g104,5
GO:0004707,MAP kinase activity,2/757,19/18215,0.185748277663712,0.74914794343039,0.666658661570673,g37179/g1026,2
GO:0004714,transmembrane receptor protein tyrosine kinase activity,3/757,36/18215,0.187286985857598,0.74914794343039,0.666658661570673,g23058/g41950/g4403,3
GO:0045211,postsynaptic membrane,3/757,36/18215,0.187286985857598,0.74914794343039,0.666658661570673,g37535/g11196/g30990,3
GO:0051056,regulation of small GTPase mediated signal transduction,2/757,20/18215,0.201038468817043,0.790660962470224,0.703600648735622,g19362/g19578,2
GO:0005096,GTPase activator activity,6/757,95/18215,0.202866957475913,0.790660962470224,0.703600648735622,g19362/g19578/g37187/g8363/g9087/g1952,6
GO:0006396,RNA processing,4/757,57/18215,0.211731028246942,0.812413911423802,0.722958363005254,g19249/g8607/g10292/g30019,4
GO:0008237,metallopeptidase activity,8/757,138/18215,0.216209782615282,0.812413911423802,0.722958363005254,g21748/g25624/g16137/g22363/g23163/g36668/g4593/g8893,8
GO:0008021,synaptic vesicle,2/757,21/18215,0.216465548767526,0.812413911423802,0.722958363005254,g13004/g13349,2
GO:0016788,hydrolase activity, acting on ester bonds,3/757,39/18215,0.219752686937736,0.814692888159411,0.724986399781748,g1236/g9547/g10598,3
GO:0005856,cytoskeleton,7/757,119/18215,0.226079286888876,0.828049436315882,0.736872247691072,g16112/g12483/g33802/g17997/g5406/g5408/g5519,7
GO:0016702,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,2/757,22/18215,0.231991793112877,0.829711824780171,0.738351589226121,g7100/g28896,2
GO:0017137,Rab GTPase binding,2/757,22/18215,0.231991793112877,0.829711824780171,0.738351589226121,g20929/g31272,2
GO:0051015,actin filament binding,4/757,62/18215,0.256750163273397,0.83581535593121,0.743783055659007,g10469/g10471/g10472/g10473,4
GO:0006869,lipid transport,2/757,24/18215,0.263205160290153,0.83581535593121,0.743783055659007,g25280/g14021,2
GO:0019898,extrinsic component of membrane,2/757,24/18215,0.263205160290153,0.83581535593121,0.743783055659007,g12483/g33802,2
GO:0071805,potassium ion transmembrane transport,2/757,24/18215,0.263205160290153,0.83581535593121,0.743783055659007,g18017/g8968,2
GO:0008083,growth factor activity,6/757,106/18215,0.278476329188763,0.83581535593121,0.743783055659007,g27159/g22366/g37812/g4072/g7134/g7706,6
GO:0005975,carbohydrate metabolic process,9/757,171/18215,0.281761218743313,0.83581535593121,0.743783055659007,g24272/g39348/g16084/g16237/g35465/g40544/g36577/g9915/g9916,9
GO:0009058,biosynthetic process,3/757,45/18215,0.287378825063549,0.83581535593121,0.743783055659007,g39690/g36652/g1236,3
GO:0006887,exocytosis,2/757,26/18215,0.294431527564794,0.83581535593121,0.743783055659007,g20929/g31272,2
GO:0007160,cell-matrix adhesion,2/757,26/18215,0.294431527564794,0.83581535593121,0.743783055659007,g30344/g28208,2
GO:0016779,nucleotidyltransferase activity,2/757,26/18215,0.294431527564794,0.83581535593121,0.743783055659007,g39690/g36652,2
GO:0003777,microtubule motor activity,5/757,88/18215,0.302904631929559,0.83581535593121,0.743783055659007,g39694/g35381/g27128/g37997/g28599,5
GO:0008236,serine-type peptidase activity,2/757,27/18215,0.309983013850287,0.83581535593121,0.743783055659007,g4127/g30352,2
GO:0005267,potassium channel activity,2/757,28/18215,0.325462249168599,0.83581535593121,0.743783055659007,g26371/g18017,2
GO:0006629,lipid metabolic process,6/757,113/18215,0.329546675645273,0.83581535593121,0.743783055659007,g13496/g33472/g36621/g3933/g1205/g9547,6
GO:0005488,binding,18/757,385/18215,0.337598509030029,0.83581535593121,0.743783055659007,g19268/g19362/g19578/g25583/g38704/g15820/g26379/g27721/g36981/g37187/g37514/g37879/g3519/g4800/g7287/g5992/g31230/g28353,18
GO:0005783,endoplasmic reticulum,4/757,71/18215,0.341412425988088,0.83581535593121,0.743783055659007,g38252/g35659/g7100/g6362,4
GO:0001609,G protein-coupled adenosine receptor activity,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g34674,1
GO:0001973,G protein-coupled adenosine receptor signaling pathway,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g34674,1
GO:0004016,adenylate cyclase activity,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g29052,1
GO:0004407,histone deacetylase activity,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g23178,1
GO:0006171,cAMP biosynthetic process,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g29052,1
GO:0006606,protein import into nucleus,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g5992,1
GO:0007229,integrin-mediated signaling pathway,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g30344,1
GO:0008440,inositol-1,4,5-trisphosphate 3-kinase activity,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g1219,1
GO:0016575,histone deacetylation,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g23178,1
GO:0019905,syntaxin binding,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g24887,1
GO:0031072,heat shock protein binding,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g34505,1
GO:0032580,Golgi cisterna membrane,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g4332,1
GO:0043022,ribosome binding,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g20588,1
GO:0045010,actin nucleation,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g1267,1
GO:0046961,proton-transporting ATPase activity, rotational mechanism,1/757,10/18215,0.345956556941989,0.83581535593121,0.743783055659007,g39409,1
GO:0005874,microtubule,3/757,52/18215,0.367770314148947,0.83581535593121,0.743783055659007,g16483/g9071/g32309,3
GO:0006486,protein glycosylation,4/757,74/18215,0.369995129940161,0.83581535593121,0.743783055659007,g16859/g27818/g8267/g9058,4
GO:0022848,acetylcholine-gated cation-selective channel activity,2/757,31/18215,0.371267233754483,0.83581535593121,0.743783055659007,g37535/g11196,2
GO:0000775,chromosome, centromeric region,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g3530,1
GO:0003729,mRNA binding,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g15206,1
GO:0004952,dopamine neurotransmitter receptor activity,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g7150,1
GO:0005319,lipid transporter activity,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g25280,1
GO:0006885,regulation of pH,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g33249,1
GO:0008380,RNA splicing,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g35168,1
GO:0015385,sodium:proton antiporter activity,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g33249,1
GO:0015631,tubulin binding,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g27751,1
GO:0016525,negative regulation of angiogenesis,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g9087,1
GO:0016817,hydrolase activity, acting on acid anhydrides,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g35886,1
GO:0016868,intramolecular transferase activity, phosphotransferases,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g36577,1
GO:0030136,clathrin-coated vesicle,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g10693,1
GO:0030414,peptidase inhibitor activity,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g2147,1
GO:0043039,tRNA aminoacylation,1/757,11/18215,0.373152980253986,0.83581535593121,0.743783055659007,g876,1
GO:0030170,pyridoxal phosphate binding,3/757,53/18215,0.379185172821954,0.83581535593121,0.743783055659007,g35906/g14863/g30223,3
GO:0004177,aminopeptidase activity,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g21748,1
GO:0008483,transaminase activity,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g14863,1
GO:0016831,carboxy-lyase activity,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g30223,1
GO:0019205,nucleobase-containing compound kinase activity,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g11301,1
GO:0033180,proton-transporting V-type ATPase, V1 domain,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g39409,1
GO:0042157,lipoprotein metabolic process,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g14021,1
GO:0043065,positive regulation of apoptotic process,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g9087,1
GO:0051087,chaperone binding,1/757,12/18215,0.399219954212882,0.83581535593121,0.743783055659007,g27345,1
GO:0000159,protein phosphatase type 2A complex,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g28353,1
GO:0001518,voltage-gated sodium channel complex,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g37049,1
GO:0003714,transcription corepressor activity,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g9394,1
GO:0003993,acid phosphatase activity,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g1570,1
GO:0007009,plasma membrane organization,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g34323,1
GO:0007420,brain development,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g31236,1
GO:0008134,transcription factor binding,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g20713,1
GO:0008654,phospholipid biosynthetic process,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g38960,1
GO:0010181,FMN binding,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g9250,1
GO:0045028,G protein-coupled purinergic nucleotide receptor activity,1/757,13/18215,0.424204324627695,0.83581535593121,0.743783055659007,g31967,1
GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,3/757,57/18215,0.424317658621476,0.83581535593121,0.743783055659007,g4800/g14593/g748,3
GO:0008080,N-acetyltransferase activity,2/757,35/18215,0.430262741055696,0.83581535593121,0.743783055659007,g28655/g28887,2
GO:0040007,growth,2/757,36/18215,0.444555432537937,0.83581535593121,0.743783055659007,g37812/g4072,2
GO:0005212,structural constituent of eye lens,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g7945,1
GO:0008013,beta-catenin binding,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g538,1
GO:0015299,solute:proton antiporter activity,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g33249,1
GO:0016043,cellular component organization,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g31230,1
GO:0016772,transferase activity, transferring phosphorus-containing groups,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g12002,1
GO:0042803,protein homodimerization activity,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g37448,1
GO:0046933,proton-transporting ATP synthase activity, rotational mechanism,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g39409,1
GO:0051539,4 iron, 4 sulfur cluster binding,1/757,14/18215,0.448150996765748,0.83581535593121,0.743783055659007,g999,1
GO:0016757,transferase activity, transferring glycosyl groups,2/757,37/18215,0.458645930726454,0.840390725810043,0.747854627884976,g39348/g40544,2
GO:0005882,intermediate filament,3/757,61/18215,0.468263824934714,0.840390725810043,0.747854627884976,g24684/g12691/g8590,3
GO:0003725,double-stranded RNA binding,1/757,15/18215,0.471103015635498,0.840390725810043,0.747854627884976,g13768,1
GO:0003995,acyl-CoA dehydrogenase activity,1/757,15/18215,0.471103015635498,0.840390725810043,0.747854627884976,g28886,1
GO:0003824,catalytic activity,21/757,490/18215,0.474280392782187,0.840390725810043,0.747854627884976,g19562/g20146/g21713/g24194/g24272/g39690/g15571/g16084/g16237/g13004/g35465/g35906/g14167/g14863/g1236/g9915/g9916/g10204/g31446/g30223/g30524,21
GO:0006915,apoptotic process,3/757,62/18215,0.479018756883595,0.840390725810043,0.747854627884976,g16112/g34738/g36478,3
GO:0004114,3',5'-cyclic-nucleotide phosphodiesterase activity,2/757,39/18215,0.486189785338184,0.840390725810043,0.747854627884976,g16197/g40864,2
GO:0042626,ATPase-coupled transmembrane transporter activity,2/757,39/18215,0.486189785338184,0.840390725810043,0.747854627884976,g2845/g2917,2
GO:0003779,actin binding,7/757,159/18215,0.492802508946583,0.840390725810043,0.747854627884976,g20240/g34617/g33802/g5517/g5519/g5520/g31230,7
GO:0005681,spliceosomal complex,1/757,16/18215,0.493101642952198,0.840390725810043,0.747854627884976,g35168,1
GO:0005741,mitochondrial outer membrane,1/757,16/18215,0.493101642952198,0.840390725810043,0.747854627884976,g41405,1
GO:0008484,sulfuric ester hydrolase activity,1/757,16/18215,0.493101642952198,0.840390725810043,0.747854627884976,g15571,1
GO:0015293,symporter activity,1/757,16/18215,0.493101642952198,0.840390725810043,0.747854627884976,g28113,1
GO:0016301,kinase activity,3/757,65/18215,0.510646779134106,0.840390725810043,0.747854627884976,g24949/g16810/g36652,3
GO:0016579,protein deubiquitination,3/757,65/18215,0.510646779134106,0.840390725810043,0.747854627884976,g4800/g14593/g748,3
GO:0007399,nervous system development,2/757,41/18215,0.512842798108041,0.840390725810043,0.747854627884976,g34738/g9071,2
GO:0005164,tumor necrosis factor receptor binding,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g20215,1
GO:0006325,chromatin organization,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g23178,1
GO:0006633,fatty acid biosynthetic process,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g16928,1
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g7683,1
GO:0030286,dynein complex,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g37997,1
GO:0043066,negative regulation of apoptotic process,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g38218,1
GO:0046856,phosphatidylinositol dephosphorylation,1/757,17/18215,0.51418643092325,0.840390725810043,0.747854627884976,g12579,1
GO:0007018,microtubule-based movement,4/757,90/18215,0.517853634671432,0.841858315187782,0.749160619817382,g39694/g35381/g27128/g37997,4
GO:0006397,mRNA processing,2/757,42/18215,0.52582300268885,0.850224392780262,0.756605501885483,g19562/g20420,2
GO:0004950,chemokine receptor activity,1/757,18/18215,0.534395292984526,0.850224392780262,0.756605501885483,g41749,1
GO:0005125,cytokine activity,1/757,18/18215,0.534395292984526,0.850224392780262,0.756605501885483,g10026,1
GO:0016746,transferase activity, transferring acyl groups,2/757,43/18215,0.538567380293147,0.850224392780262,0.756605501885483,g4334/g450,2
GO:0007154,cell communication,3/757,68/18215,0.541233068653552,0.850224392780262,0.756605501885483,g36503/g7611/g28360,3
GO:0000226,microtubule cytoskeleton organization,2/757,44/18215,0.551073092198909,0.850224392780262,0.756605501885483,g16483/g9071,2
GO:0005544,calcium-dependent phospholipid binding,1/757,19/18215,0.55376457161346,0.850224392780262,0.756605501885483,g27609,1
